,name,diameter,weight,red,green,blue
8070,0,11.82,203.2,150,68,20
8071,0,11.82,203.2,133,88,2
8072,0,11.82,203.2,166,78,13
8073,0,11.82,203.2,144,90,23
8074,0,11.82,203.21,157,77,12
8075,0,11.83,203.21,147,71,30
8076,0,11.83,203.25,146,49,15
8077,0,11.83,203.25,162,84,9
8078,0,11.83,203.26,165,65,19
8079,0,11.83,203.26,143,61,17
8080,0,11.83,203.29,138,61,2
8081,0,11.83,203.3,165,77,11
8082,0,11.83,203.3,155,55,13
8083,0,11.83,203.3,150,64,17
8084,0,11.83,203.32,166,68,10
8085,0,11.83,203.33,164,79,23
8086,0,11.83,203.33,159,57,16
8087,0,11.83,203.33,145,69,16
8088,0,11.83,203.35,138,79,2
8089,0,11.84,203.35,140,89,8
8090,0,11.84,203.36,140,80,25
8091,0,11.84,203.36,164,67,12
8092,0,11.84,203.37,149,87,2
8093,0,11.84,203.38,150,83,20
8094,0,11.84,203.39,144,90,2
8095,0,11.84,203.39,156,81,2
8096,0,11.84,203.4,161,59,13
8097,0,11.84,203.42,137,74,17
8098,0,11.84,203.42,155,67,17
8099,0,11.84,203.43,157,80,2
8100,0,11.84,203.43,144,57,34
8101,0,11.84,203.44,165,81,18
8102,0,11.85,203.44,160,71,2
8103,0,11.85,203.45,139,70,20
8104,0,11.85,203.48,146,80,31
8105,0,11.85,203.5,143,83,22
8106,0,11.85,203.51,138,71,2
8107,0,11.85,203.52,163,45,14
8108,0,11.85,203.53,160,65,25
8109,0,11.85,203.54,157,75,24
8110,0,11.85,203.54,157,65,17
8111,0,11.85,203.55,143,49,16
8112,0,11.85,203.55,155,87,18
8113,0,11.85,203.55,161,75,2
8114,0,11.85,203.57,167,76,21
8115,0,11.85,203.61,147,86,10
8116,0,11.85,203.61,145,84,6
8117,0,11.85,203.62,160,61,13
8118,0,11.85,203.63,143,54,30
8119,0,11.86,203.64,150,66,10
8120,0,11.86,203.64,150,82,14
8121,0,11.86,203.64,150,71,2
8122,0,11.86,203.67,147,65,25
8123,0,11.86,203.68,146,60,19
8124,0,11.86,203.69,150,88,11
8125,0,11.86,203.71,159,82,13
8126,0,11.86,203.72,156,74,2
8127,0,11.86,203.72,147,81,10
8128,0,11.86,203.74,149,72,17
8129,0,11.86,203.75,153,88,7
8130,0,11.87,203.75,153,71,15
8131,0,11.87,203.76,153,66,14
8132,0,11.87,203.76,150,86,19
8133,0,11.87,203.77,139,62,9
8134,0,11.87,203.77,139,71,2
8135,0,11.87,203.78,148,78,10
8136,0,11.87,203.78,143,78,2
8137,0,11.87,203.79,160,79,2
8138,0,11.87,203.81,185,63,2
8139,0,11.87,203.81,140,63,7
8140,0,11.87,203.82,151,80,25
8141,0,11.87,203.84,159,62,15
8142,0,11.87,203.84,157,79,21
8143,0,11.88,203.84,163,68,12
8144,0,11.88,203.85,142,66,12
8145,0,11.88,203.85,153,66,15
8146,0,11.88,203.86,159,75,21
8147,0,11.88,203.86,135,71,24
8148,0,11.88,203.86,164,82,28
8149,0,11.88,203.87,149,61,12
8150,0,11.88,203.88,153,67,15
8151,0,11.88,203.88,145,69,9
8152,0,11.88,203.89,131,85,32
8153,0,11.88,203.9,153,72,21
8154,0,11.88,203.9,145,97,2
8155,0,11.88,203.92,165,70,16
8156,0,11.88,203.92,153,73,26
8157,0,11.88,203.93,140,55,13
8158,0,11.88,203.96,143,66,10
8159,0,11.88,203.97,137,89,10
8160,0,11.88,203.98,136,69,14
8161,0,11.88,204.01,153,64,17
8162,0,11.89,204.01,162,62,5
8163,0,11.89,204.02,164,72,16
8164,0,11.89,204.04,174,61,19
8165,0,11.89,204.04,153,84,25
8166,0,11.89,204.04,147,69,27
8167,0,11.89,204.05,156,79,17
8168,0,11.89,204.06,153,85,31
8169,0,11.89,204.06,161,70,9
8170,0,11.89,204.08,147,98,12
8171,0,11.89,204.1,150,68,14
8172,0,11.89,204.11,150,85,21
8173,0,11.89,204.12,158,87,19
8174,0,11.89,204.12,162,67,22
8175,0,11.89,204.12,161,65,2
8176,0,11.89,204.14,154,80,24
8177,0,11.89,204.15,150,83,8
8178,0,11.9,204.16,137,78,16
8179,0,11.9,204.18,144,98,9
8180,0,11.9,204.2,145,56,19
8181,0,11.9,204.2,163,84,2
8182,0,11.9,204.21,156,83,43
8183,0,11.9,204.21,152,65,11
8184,0,11.9,204.22,158,68,24
8185,0,11.9,204.22,169,66,6
8186,0,11.9,204.23,155,64,22
8187,0,11.9,204.23,160,90,6
8188,0,11.9,204.23,148,60,13
8189,0,11.9,204.26,139,75,26
8190,0,11.9,204.26,148,78,4
8191,0,11.9,204.27,153,66,28
8192,0,11.9,204.27,166,51,18
8193,0,11.9,204.29,143,68,13
8194,0,11.9,204.3,142,96,29
8195,0,11.91,204.31,152,82,3
8196,0,11.91,204.31,142,62,8
8197,0,11.91,204.32,152,81,15
8198,0,11.91,204.33,153,57,7
8199,0,11.91,204.35,157,75,2
8200,0,11.91,204.37,141,70,3
8201,0,11.91,204.38,151,67,24
8202,0,11.91,204.39,137,97,10
8203,0,11.91,204.41,144,73,2
8204,0,11.91,204.43,169,67,9
8205,0,11.91,204.43,145,62,10
8206,0,11.91,204.43,147,74,10
8207,0,11.91,204.44,173,75,27
8208,0,11.91,204.45,142,51,23
8209,0,11.91,204.47,149,71,28
8210,0,11.91,204.5,152,69,25
8211,0,11.91,204.55,143,53,29
8212,0,11.92,204.55,173,68,19
8213,0,11.92,204.55,141,88,14
8214,0,11.92,204.56,146,65,11
8215,0,11.92,204.56,145,50,22
8216,0,11.92,204.58,159,66,9
8217,0,11.92,204.58,137,46,12
8218,0,11.92,204.61,138,62,17
8219,0,11.92,204.63,141,48,2
8220,0,11.92,204.66,157,57,10
8221,0,11.92,204.67,166,86,33
8222,0,11.92,204.68,137,68,18
8223,0,11.92,204.68,157,62,11
8224,0,11.92,204.69,151,77,2
8225,0,11.92,204.7,159,65,15
8226,0,11.92,204.71,158,72,31
8227,0,11.92,204.72,156,60,34
8228,0,11.92,204.73,153,87,11
8229,0,11.92,204.73,153,53,16
8230,0,11.92,204.73,151,76,16
8231,0,11.92,204.73,151,65,35
8232,0,11.93,204.76,158,91,3
8233,0,11.93,204.76,164,52,2
8234,0,11.93,204.76,140,74,17
8235,0,11.93,204.77,139,75,22
8236,0,11.93,204.78,142,75,30
8237,0,11.93,204.78,151,60,17
8238,0,11.93,204.79,162,74,19
8239,0,11.93,204.79,165,78,12
8240,0,11.93,204.81,147,61,12
8241,0,11.93,204.81,161,66,16
8242,0,11.93,204.83,150,58,16
8243,0,11.93,204.84,158,60,15
8244,0,11.93,204.85,162,79,18
8245,0,11.93,204.86,136,72,19
8246,0,11.94,204.88,155,73,19
8247,0,11.94,204.88,140,62,23
8248,0,11.94,204.89,148,72,19
8249,0,11.94,204.91,156,80,2
8250,0,11.94,204.91,148,69,19
8251,0,11.94,204.91,142,66,16
8252,0,11.94,204.92,158,75,24
8253,0,11.94,204.92,151,79,8
8254,0,11.94,204.93,157,54,25
8255,0,11.94,204.93,149,55,17
8256,0,11.95,204.93,153,76,29
8257,0,11.95,204.93,146,66,15
8258,0,11.95,204.94,129,45,9
8259,0,11.95,204.94,155,79,18
8260,0,11.95,204.94,132,67,38
8261,0,11.95,204.95,140,84,38
8262,0,11.95,204.96,158,57,30
8263,0,11.95,204.97,146,61,12
8264,0,11.95,204.99,141,66,14
8265,0,11.95,205.01,159,71,5
8266,0,11.95,205.03,149,81,15
8267,0,11.95,205.05,141,67,19
8268,0,11.96,205.06,147,57,22
8269,0,11.96,205.06,140,74,21
8270,0,11.96,205.07,139,71,23
8271,0,11.96,205.09,151,57,34
8272,0,11.96,205.11,152,54,9
8273,0,11.96,205.11,149,83,2
8274,0,11.96,205.12,156,69,24
8275,0,11.96,205.12,160,74,14
8276,0,11.96,205.13,141,61,26
8277,0,11.96,205.14,128,53,25
8278,0,11.96,205.14,150,83,14
8279,0,11.96,205.16,142,63,21
8280,0,11.96,205.19,148,81,12
8281,0,11.97,205.21,154,67,14
8282,0,11.97,205.21,157,69,15
8283,0,11.97,205.24,145,65,21
8284,0,11.97,205.24,148,70,9
8285,0,11.97,205.24,151,77,7
8286,0,11.97,205.25,157,66,14
8287,0,11.97,205.26,131,69,23
8288,0,11.97,205.27,170,80,17
8289,0,11.98,205.28,151,83,22
8290,0,11.98,205.29,135,75,17
8291,0,11.98,205.32,143,71,2
8292,0,11.98,205.35,171,68,25
8293,0,11.98,205.35,174,74,5
8294,0,11.98,205.36,160,66,15
8295,0,11.98,205.36,136,84,23
8296,0,11.98,205.37,154,67,17
8297,0,11.99,205.37,163,49,19
8298,0,11.99,205.38,147,68,20
8299,0,11.99,205.38,151,67,2
8300,0,11.99,205.39,133,72,2
8301,0,11.99,205.39,149,67,26
8302,0,11.99,205.41,142,69,9
8303,0,11.99,205.43,151,84,16
8304,0,11.99,205.44,170,82,20
8305,0,11.99,205.44,142,93,13
8306,0,12.0,205.44,167,75,10
8307,0,12.0,205.45,150,96,16
8308,0,12.0,205.45,155,83,17
8309,0,12.0,205.46,155,46,3
8310,0,12.0,205.47,167,77,9
8311,0,12.0,205.48,148,74,9
8312,0,12.0,205.5,153,76,16
8313,0,12.0,205.52,156,71,7
8314,0,12.0,205.54,130,65,16
8315,0,12.0,205.55,154,77,10
8316,0,12.0,205.56,147,77,19
8317,0,12.0,205.58,160,61,20
8318,0,12.0,205.58,167,54,8
8319,0,12.0,205.59,146,72,5
8320,0,12.0,205.6,149,63,2
8321,0,12.0,205.63,129,82,4
8322,0,12.01,205.64,134,46,19
8323,0,12.01,205.64,152,61,25
8324,0,12.01,205.64,148,71,2
8325,0,12.01,205.69,133,76,47
8326,0,12.01,205.7,151,76,2
8327,0,12.01,205.7,154,66,10
8328,0,12.01,205.75,153,78,15
8329,0,12.01,205.75,158,83,5
8330,0,12.01,205.77,156,68,35
8331,0,12.01,205.78,147,77,3
8332,0,12.01,205.8,146,74,5
8333,0,12.01,205.8,140,65,4
8334,0,12.01,205.82,150,74,2
8335,0,12.01,205.82,134,63,2
8336,0,12.01,205.82,145,66,21
8337,0,12.01,205.83,125,64,4
8338,0,12.02,205.85,156,74,13
8339,0,12.02,205.85,157,76,11
8340,0,12.02,205.85,157,85,15
8341,0,12.02,205.86,159,57,25
8342,0,12.02,205.86,155,86,31
8343,0,12.02,205.9,138,85,17
8344,0,12.02,205.91,150,72,18
8345,0,12.02,205.92,153,91,9
8346,0,12.02,205.92,140,77,31
8347,0,12.02,205.93,155,63,10
8348,0,12.02,205.93,143,59,17
8349,0,12.02,205.93,143,62,13
8350,0,12.02,205.97,141,73,2
8351,0,12.02,205.97,155,68,13
8352,0,12.02,205.97,155,57,7
8353,0,12.02,206.0,146,73,22
8354,0,12.03,206.0,145,63,5
8355,0,12.03,206.0,144,82,28
8356,0,12.03,206.05,140,60,38
8357,0,12.03,206.05,164,66,16
8358,0,12.03,206.06,135,53,28
8359,0,12.03,206.06,155,76,33
8360,0,12.03,206.06,151,66,4
8361,0,12.03,206.08,161,58,45
8362,0,12.03,206.09,144,69,29
8363,0,12.03,206.1,146,73,15
8364,0,12.03,206.11,163,85,12
8365,0,12.03,206.12,139,67,9
8366,0,12.04,206.14,140,77,25
8367,0,12.04,206.17,138,78,8
8368,0,12.04,206.17,140,76,16
8369,0,12.04,206.18,158,78,25
8370,0,12.04,206.18,150,77,9
8371,0,12.04,206.19,139,59,10
8372,0,12.04,206.19,170,52,13
8373,0,12.04,206.19,153,57,15
8374,0,12.04,206.21,150,71,17
8375,0,12.04,206.21,149,71,29
8376,0,12.04,206.23,137,62,13
8377,0,12.04,206.24,154,87,11
8378,0,12.04,206.24,158,66,14
8379,0,12.04,206.26,152,72,24
8380,0,12.04,206.27,123,68,15
8381,0,12.04,206.27,150,71,20
8382,0,12.04,206.27,154,58,19
8383,0,12.04,206.28,147,74,2
8384,0,12.05,206.28,173,65,6
8385,0,12.05,206.28,167,79,13
8386,0,12.05,206.29,158,76,13
8387,0,12.05,206.31,153,78,23
8388,0,12.05,206.32,159,71,7
8389,0,12.05,206.33,157,64,9
8390,0,12.05,206.34,162,58,21
8391,0,12.05,206.35,142,55,15
8392,0,12.05,206.38,140,58,7
8393,0,12.05,206.39,132,66,24
8394,0,12.05,206.39,149,70,13
8395,0,12.05,206.4,158,65,17
8396,0,12.06,206.41,148,66,22
8397,0,12.06,206.41,142,57,13
8398,0,12.06,206.42,147,51,2
8399,0,12.06,206.42,151,70,2
8400,0,12.06,206.42,160,76,13
8401,0,12.06,206.43,160,68,24
8402,0,12.06,206.44,141,76,7
8403,0,12.06,206.44,133,78,33
8404,0,12.06,206.46,155,63,30
8405,0,12.06,206.46,158,80,21
8406,0,12.06,206.47,144,57,5
8407,0,12.06,206.48,147,69,17
8408,0,12.06,206.48,166,71,25
8409,0,12.06,206.48,155,64,18
8410,0,12.06,206.49,155,72,25
8411,0,12.07,206.55,151,83,27
8412,0,12.07,206.57,169,68,16
8413,0,12.07,206.58,155,67,9
8414,0,12.07,206.58,145,68,22
8415,0,12.07,206.58,151,61,14
8416,0,12.07,206.59,167,75,22
8417,0,12.07,206.59,152,63,17
8418,0,12.07,206.6,155,60,15
8419,0,12.07,206.62,143,69,12
8420,0,12.07,206.63,142,67,7
8421,0,12.07,206.64,171,89,6
8422,0,12.07,206.66,161,67,15
8423,0,12.07,206.66,151,82,7
8424,0,12.07,206.66,175,66,10
8425,0,12.07,206.71,125,87,17
8426,0,12.08,206.71,165,64,27
8427,0,12.08,206.72,152,84,2
8428,0,12.08,206.73,136,76,7
8429,0,12.08,206.73,162,69,13
8430,0,12.08,206.74,153,85,19
8431,0,12.08,206.75,159,78,34
8432,0,12.08,206.75,148,62,28
8433,0,12.08,206.76,145,83,27
8434,0,12.08,206.76,148,62,9
8435,0,12.08,206.76,166,65,14
8436,0,12.08,206.77,156,59,37
8437,0,12.08,206.82,158,78,14
8438,0,12.08,206.84,145,94,8
8439,0,12.09,206.89,159,66,12
8440,0,12.09,206.91,147,76,28
8441,0,12.09,206.93,165,67,17
8442,0,12.09,206.94,131,67,35
8443,0,12.09,206.94,154,53,2
8444,0,12.09,206.95,155,76,2
8445,0,12.09,206.96,139,50,20
8446,0,12.09,206.96,141,52,8
8447,0,12.09,206.97,135,76,15
8448,0,12.09,206.98,148,92,18
8449,0,12.09,206.98,155,83,36
8450,0,12.09,207.01,152,49,18
8451,0,12.09,207.03,148,74,2
8452,0,12.09,207.03,152,57,22
8453,0,12.1,207.04,148,78,24
8454,0,12.1,207.05,154,84,2
8455,0,12.1,207.05,150,69,2
8456,0,12.1,207.06,156,84,12
8457,0,12.1,207.07,158,48,12
8458,0,12.1,207.08,163,68,24
8459,0,12.1,207.08,139,69,16
8460,0,12.1,207.08,152,81,25
8461,0,12.1,207.09,150,70,8
8462,0,12.1,207.09,165,48,2
8463,0,12.1,207.09,149,75,21
8464,0,12.1,207.1,140,81,2
8465,0,12.1,207.1,141,79,34
8466,0,12.1,207.11,163,61,19
8467,0,12.1,207.12,159,69,11
8468,0,12.1,207.12,169,63,31
8469,0,12.11,207.12,154,68,17
8470,0,12.11,207.12,167,64,9
8471,0,12.11,207.14,167,67,11
8472,0,12.11,207.14,177,71,27
8473,0,12.11,207.14,146,79,5
8474,0,12.11,207.14,143,76,18
8475,0,12.11,207.16,141,69,8
8476,0,12.11,207.17,135,65,8
8477,0,12.11,207.18,154,86,16
8478,0,12.11,207.18,129,75,20
8479,0,12.11,207.19,156,58,14
8480,0,12.11,207.19,162,71,2
8481,0,12.11,207.21,146,52,7
8482,0,12.11,207.23,136,81,15
8483,0,12.11,207.23,154,89,21
8484,0,12.11,207.24,137,78,11
8485,0,12.11,207.26,152,66,17
8486,0,12.11,207.28,157,74,9
8487,0,12.11,207.29,155,75,18
8488,0,12.11,207.29,146,78,27
8489,0,12.11,207.29,145,73,20
8490,0,12.12,207.31,147,92,45
8491,0,12.12,207.33,160,61,9
8492,0,12.12,207.33,158,53,20
8493,0,12.12,207.36,141,65,16
8494,0,12.12,207.37,151,66,12
8495,0,12.12,207.38,155,71,18
8496,0,12.12,207.38,167,57,7
8497,0,12.12,207.38,151,58,19
8498,0,12.12,207.39,141,61,24
8499,0,12.12,207.39,142,69,13
8500,0,12.12,207.4,140,72,3
8501,0,12.12,207.41,160,92,28
8502,0,12.13,207.42,155,69,4
8503,0,12.13,207.43,153,80,29
8504,0,12.13,207.43,155,76,17
8505,0,12.13,207.45,145,73,21
8506,0,12.13,207.46,157,87,7
8507,0,12.14,207.47,127,65,15
8508,0,12.14,207.5,137,85,10
8509,0,12.14,207.5,144,93,12
8510,0,12.14,207.51,149,69,2
8511,0,12.14,207.54,148,81,29
8512,0,12.14,207.54,150,71,37
8513,0,12.14,207.57,161,74,12
8514,0,12.14,207.6,166,87,28
8515,0,12.14,207.6,158,77,15
8516,0,12.14,207.61,139,65,27
8517,0,12.14,207.61,129,75,18
8518,0,12.14,207.62,139,80,15
8519,0,12.14,207.63,147,76,9
8520,0,12.14,207.63,145,65,2
8521,0,12.15,207.67,143,81,6
8522,0,12.15,207.68,164,92,18
8523,0,12.15,207.68,150,85,12
8524,0,12.15,207.69,149,67,8
8525,0,12.15,207.72,157,73,16
8526,0,12.15,207.72,152,70,2
8527,0,12.15,207.73,133,60,43
8528,0,12.15,207.73,172,72,14
8529,0,12.15,207.74,156,91,15
8530,0,12.15,207.76,147,87,18
8531,0,12.15,207.76,145,67,19
8532,0,12.15,207.76,164,85,7
8533,0,12.15,207.77,147,67,7
8534,0,12.15,207.77,153,58,21
8535,0,12.15,207.8,151,67,18
8536,0,12.15,207.8,138,77,5
8537,0,12.15,207.83,147,77,2
8538,0,12.15,207.84,161,70,23
8539,0,12.16,207.84,148,60,28
8540,0,12.16,207.85,131,67,13
8541,0,12.16,207.86,149,73,18
8542,0,12.16,207.87,158,55,9
8543,0,12.16,207.88,148,55,11
8544,0,12.16,207.88,163,73,25
8545,0,12.16,207.88,151,62,6
8546,0,12.16,207.89,147,55,2
8547,0,12.16,207.91,163,73,2
8548,0,12.16,207.91,155,86,15
8549,0,12.16,207.92,147,62,24
8550,0,12.17,207.93,146,69,2
8551,0,12.17,207.94,156,79,9
8552,0,12.17,207.94,142,63,14
8553,0,12.17,207.95,163,46,16
8554,0,12.17,207.96,157,62,28
8555,0,12.17,207.97,165,75,16
8556,0,12.17,207.97,151,64,19
8557,0,12.17,207.97,136,54,13
8558,0,12.17,207.98,148,86,6
8559,0,12.17,207.98,148,68,22
8560,0,12.17,207.99,147,49,9
8561,0,12.17,208.0,138,59,9
8562,0,12.17,208.0,155,74,2
8563,0,12.18,208.0,137,75,18
8564,0,12.18,208.0,167,81,21
8565,0,12.18,208.01,134,66,33
8566,0,12.18,208.03,152,61,10
8567,0,12.18,208.03,142,66,2
8568,0,12.18,208.05,159,64,13
8569,0,12.18,208.06,131,67,14
8570,0,12.18,208.06,160,77,21
8571,0,12.18,208.09,155,76,7
8572,0,12.18,208.1,170,64,6
8573,0,12.18,208.11,167,69,14
8574,0,12.18,208.12,134,73,19
8575,0,12.18,208.12,145,70,20
8576,0,12.18,208.15,150,84,24
8577,0,12.18,208.17,141,56,17
8578,0,12.18,208.17,142,59,27
8579,0,12.19,208.17,167,60,3
8580,0,12.19,208.17,149,56,17
8581,0,12.19,208.19,149,73,15
8582,0,12.19,208.2,154,65,4
8583,0,12.19,208.21,164,74,17
8584,0,12.19,208.22,164,81,10
8585,0,12.19,208.22,142,81,9
8586,0,12.19,208.23,158,64,15
8587,0,12.19,208.23,152,79,16
8588,0,12.19,208.26,146,79,26
8589,0,12.19,208.27,151,73,28
8590,0,12.2,208.29,150,50,2
8591,0,12.2,208.29,150,83,17
8592,0,12.2,208.31,146,70,20
8593,0,12.2,208.31,168,59,2
8594,0,12.2,208.32,167,62,17
8595,0,12.2,208.33,142,83,30
8596,0,12.2,208.34,170,73,21
8597,0,12.2,208.35,170,69,18
8598,0,12.2,208.36,145,74,17
8599,0,12.2,208.36,159,60,30
8600,0,12.2,208.39,151,79,18
8601,0,12.2,208.4,161,59,11
8602,0,12.21,208.41,166,69,19
8603,0,12.21,208.42,160,66,7
8604,0,12.21,208.42,151,59,31
8605,0,12.21,208.45,144,79,14
8606,0,12.21,208.47,137,70,10
8607,0,12.21,208.47,149,74,14
8608,0,12.21,208.47,143,78,19
8609,0,12.21,208.48,139,77,18
8610,0,12.21,208.5,132,78,2
8611,0,12.21,208.51,131,75,13
8612,0,12.21,208.52,148,75,2
8613,0,12.21,208.52,170,82,33
8614,0,12.21,208.52,137,82,22
8615,0,12.21,208.53,153,81,12
8616,0,12.21,208.54,165,59,5
8617,0,12.21,208.55,141,77,30
8618,0,12.22,208.55,165,69,22
8619,0,12.22,208.58,162,77,10
8620,0,12.22,208.61,128,73,14
8621,0,12.22,208.61,154,58,24
8622,0,12.22,208.63,154,56,14
8623,0,12.22,208.63,153,87,28
8624,0,12.22,208.66,139,73,25
8625,0,12.22,208.67,140,78,13
8626,0,12.22,208.68,124,79,16
8627,0,12.22,208.68,161,83,2
8628,0,12.22,208.7,138,78,27
8629,0,12.22,208.7,151,64,25
8630,0,12.22,208.73,141,58,25
8631,0,12.22,208.82,156,84,15
8632,0,12.22,208.83,154,62,9
8633,0,12.22,208.85,142,68,15
8634,0,12.22,208.85,145,75,3
8635,0,12.22,208.86,142,73,13
8636,0,12.22,208.86,150,60,2
8637,0,12.23,208.87,149,67,2
8638,0,12.23,208.87,145,80,24
8639,0,12.23,208.87,147,61,10
8640,0,12.23,208.88,128,62,17
8641,0,12.23,208.89,161,53,25
8642,0,12.23,208.91,149,87,11
8643,0,12.23,208.91,134,71,11
8644,0,12.23,208.93,139,66,2
8645,0,12.23,208.94,149,65,26
8646,0,12.23,208.98,149,86,16
8647,0,12.23,208.99,152,78,27
8648,0,12.23,209.03,130,62,8
8649,0,12.23,209.04,133,61,10
8650,0,12.23,209.06,164,101,6
8651,0,12.23,209.07,156,66,3
8652,0,12.24,209.07,134,50,19
8653,0,12.24,209.08,169,68,24
8654,0,12.24,209.08,150,84,14
8655,0,12.24,209.11,171,83,16
8656,0,12.24,209.13,154,73,4
8657,0,12.24,209.14,152,64,2
8658,0,12.24,209.16,143,64,9
8659,0,12.24,209.19,158,83,29
8660,0,12.24,209.19,147,76,9
8661,0,12.24,209.21,153,70,12
8662,0,12.25,209.21,153,69,34
8663,0,12.25,209.24,143,76,10
8664,0,12.25,209.24,147,57,30
8665,0,12.25,209.25,168,77,29
8666,0,12.25,209.27,173,63,7
8667,0,12.25,209.27,148,62,2
8668,0,12.25,209.29,146,82,25
8669,0,12.25,209.3,164,65,5
8670,0,12.25,209.31,155,75,7
8671,0,12.25,209.31,144,88,17
8672,0,12.25,209.32,141,59,20
8673,0,12.25,209.32,174,70,26
8674,0,12.26,209.32,150,83,11
8675,0,12.26,209.34,142,55,13
8676,0,12.26,209.36,165,60,2
8677,0,12.26,209.36,174,77,12
8678,0,12.26,209.37,155,63,21
8679,0,12.26,209.37,160,63,22
8680,0,12.26,209.39,154,67,13
8681,0,12.26,209.4,146,82,12
8682,0,12.26,209.41,164,85,20
8683,0,12.26,209.42,177,68,34
8684,0,12.27,209.43,160,74,6
8685,0,12.27,209.43,151,69,27
8686,0,12.27,209.45,164,72,22
8687,0,12.27,209.47,156,82,40
8688,0,12.27,209.48,154,60,16
8689,0,12.27,209.49,146,69,20
8690,0,12.27,209.49,137,79,10
8691,0,12.27,209.49,133,65,14
8692,0,12.27,209.5,144,77,12
8693,0,12.27,209.5,152,65,9
8694,0,12.27,209.51,148,54,27
8695,0,12.27,209.51,158,69,14
8696,0,12.27,209.51,134,74,19
8697,0,12.27,209.52,151,79,2
8698,0,12.28,209.55,146,70,11
8699,0,12.28,209.56,136,70,34
8700,0,12.28,209.57,129,64,19
8701,0,12.28,209.61,136,61,8
8702,0,12.29,209.61,158,87,2
8703,0,12.29,209.63,152,75,15
8704,0,12.29,209.63,149,66,14
8705,0,12.29,209.66,143,90,30
8706,0,12.29,209.66,141,80,14
8707,0,12.29,209.67,169,62,8
8708,0,12.29,209.68,156,65,23
8709,0,12.29,209.68,141,69,33
8710,0,12.29,209.72,142,62,2
8711,0,12.29,209.72,141,64,11
8712,0,12.29,209.74,144,78,19
8713,0,12.29,209.75,146,62,27
8714,0,12.29,209.76,146,77,32
8715,0,12.29,209.76,143,82,18
8716,0,12.29,209.77,165,69,8
8717,0,12.3,209.79,162,66,38
8718,0,12.3,209.81,137,63,14
8719,0,12.3,209.85,156,64,35
8720,0,12.3,209.86,152,66,11
8721,0,12.3,209.87,166,83,2
8722,0,12.3,209.88,160,85,32
8723,0,12.3,209.89,152,75,18
8724,0,12.3,209.89,136,62,22
8725,0,12.3,209.91,163,54,8
8726,0,12.3,209.93,145,72,9
8727,0,12.3,209.94,140,68,3
8728,0,12.3,209.95,149,86,8
8729,0,12.31,209.96,144,82,13
8730,0,12.31,209.98,173,72,5
8731,0,12.31,209.98,155,68,25
8732,0,12.31,210.0,147,67,14
8733,0,12.31,210.0,133,67,17
8734,0,12.31,210.0,140,65,11
8735,0,12.31,210.01,153,74,15
8736,0,12.31,210.01,126,69,19
8737,0,12.31,210.02,145,58,16
8738,0,12.32,210.03,142,78,2
8739,0,12.32,210.05,148,76,16
8740,0,12.32,210.06,142,81,27
8741,0,12.32,210.08,158,59,21
8742,0,12.32,210.08,164,64,14
8743,0,12.32,210.1,154,82,42
8744,0,12.32,210.13,145,83,11
8745,0,12.32,210.15,166,74,14
8746,0,12.32,210.15,141,83,2
8747,0,12.32,210.16,144,66,8
8748,0,12.32,210.16,153,75,7
8749,0,12.32,210.16,150,65,26
8750,0,12.32,210.18,149,87,15
8751,0,12.32,210.19,144,60,8
8752,0,12.32,210.23,182,85,26
8753,0,12.32,210.23,153,62,13
8754,0,12.33,210.24,145,68,33
8755,0,12.33,210.24,142,78,28
8756,0,12.33,210.25,165,59,7
8757,0,12.33,210.29,152,66,13
8758,0,12.33,210.3,159,77,2
8759,0,12.33,210.3,148,75,23
8760,0,12.33,210.33,157,63,6
8761,0,12.33,210.34,168,73,26
8762,0,12.33,210.35,160,61,28
8763,0,12.33,210.36,145,60,24
8764,0,12.33,210.36,154,61,22
8765,0,12.33,210.36,143,70,12
8766,0,12.34,210.39,129,64,17
8767,0,12.34,210.41,143,56,2
8768,0,12.34,210.43,156,66,14
8769,0,12.34,210.46,139,64,4
8770,0,12.34,210.47,132,57,18
8771,0,12.34,210.47,152,64,2
8772,0,12.34,210.48,141,77,20
8773,0,12.34,210.48,155,69,26
8774,0,12.34,210.5,153,74,14
8775,0,12.34,210.51,147,81,19
8776,0,12.34,210.52,150,77,2
8777,0,12.34,210.53,153,61,18
8778,0,12.34,210.55,146,73,2
8779,0,12.34,210.55,162,73,11
8780,0,12.34,210.55,169,49,15
8781,0,12.35,210.57,155,61,17
8782,0,12.35,210.57,167,71,23
8783,0,12.35,210.58,159,62,31
8784,0,12.35,210.58,134,67,27
8785,0,12.35,210.58,160,55,2
8786,0,12.35,210.58,141,75,15
8787,0,12.35,210.6,148,84,17
8788,0,12.35,210.6,142,80,17
8789,0,12.35,210.61,149,71,32
8790,0,12.35,210.64,129,60,21
8791,0,12.35,210.64,143,72,19
8792,0,12.35,210.65,157,60,26
8793,0,12.36,210.65,153,80,25
8794,0,12.36,210.7,132,77,15
8795,0,12.36,210.7,133,74,2
8796,0,12.36,210.72,153,41,11
8797,0,12.36,210.74,150,82,2
8798,0,12.36,210.74,141,58,12
8799,0,12.36,210.75,146,84,31
8800,0,12.36,210.79,148,76,11
8801,0,12.37,210.82,134,64,18
8802,0,12.37,210.84,145,61,5
8803,0,12.37,210.84,143,51,16
8804,0,12.37,210.85,154,77,24
