F12attr,F24attr,Fattr,B14attr,A13attr,Aattr,A19attr,C9attr,F30attr,Cattr,class
0.603749,0.650162,0.513687,-0.136758,0.349941,0.999568,1.387105,0.101317,-0.183967,0.342991,3.0
-0.444054,-0.531602,-0.185416,-0.399425,-0.547313,-1.499353,-1.631926,-0.558636,-0.341412,-0.197682,1.0
-0.182104,-0.268987,-0.360191,-1.239957,-1.384751,-0.176394,-0.159228,-1.158593,-1.181119,-1.519325,7.0
1.040333,0.912777,1.038013,0.703775,1.127561,-0.396887,-0.232863,1.121243,0.918148,1.36426,1.0
1.12765,1.262929,1.212789,0.493642,0.768659,1.367057,1.681645,1.061248,0.603258,1.123962,3.0
0.822041,1.044084,0.382605,0.230975,0.708842,0.926071,1.387105,0.941256,0.498294,0.883663,3.0
-0.531371,-0.61914,-0.447579,-1.292491,-1.265117,-0.470385,-0.085593,-1.758549,-1.338564,-1.45925,7.0
0.8657,0.737701,0.863238,0.020842,0.290124,1.367057,0.945296,0.821265,-0.079004,0.823588,3.0
-0.706005,-0.925523,-0.578661,-1.450091,-1.743652,-0.176394,-0.674672,-1.758549,-1.338564,-1.639474,7.0
-0.182104,-0.444064,-0.272803,-0.346891,0.110673,-0.984869,-1.190116,0.101317,-0.551339,-0.55813,1.0
0.472773,0.343779,0.207829,-0.346891,-0.308046,0.63208,0.503487,-0.558636,-0.446376,-0.377906,4.0
-0.182104,-0.268987,-0.491273,-1.029824,-1.145483,-0.176394,0.135312,-1.398575,-1.181119,-1.339101,7.0
0.996675,1.000315,1.081707,0.230975,0.649025,1.661048,1.092566,0.641278,0.235886,0.643364,3.0
1.12765,1.481774,1.212789,0.493642,1.067744,1.367057,1.681645,1.061248,0.603258,0.583289,3.0
-0.00747,-0.181449,-0.098028,-1.029824,-0.966032,0.191094,0.135312,-0.738623,-1.076155,-1.038727,7.0
-2.452344,-2.326133,-2.457498,2.647507,1.366829,-2.087334,-2.0001,1.661204,2.335153,1.424335,2.0
-2.365027,-1.888442,-2.282722,0.913908,0.050856,-1.719846,-1.705561,0.041321,0.498294,0.282916,2.0
1.258626,0.869008,0.994319,0.703775,1.366829,0.191094,0.429852,1.361226,0.918148,0.943738,1.0
0.516432,0.387548,0.338911,-0.399425,0.110673,0.926071,0.945296,0.101317,-0.341412,-0.197682,4.0
0.56009,0.869008,0.863238,-0.084225,-0.188412,0.705578,1.976185,0.281304,-0.183967,0.042617,3.0
-0.00747,-0.181449,0.513687,0.020842,0.050856,-1.205362,-0.969212,0.281304,-0.236449,0.282916,1.0
-2.27771,-2.282363,-2.151641,2.962707,1.905181,-1.866841,-1.705561,1.901187,3.174859,1.48441,2.0
-1.491858,-2.238594,-0.360191,0.913908,0.290124,0.117596,-1.705561,-0.198662,2.545079,-1.098802,2.0
0.8657,0.737701,-0.01064,0.230975,0.589209,-0.984869,-0.748307,0.281304,0.498294,-0.197682,1.0
0.079847,-0.006373,0.601074,0.020842,0.17049,-0.470385,-1.190116,-0.07867,-0.446376,0.342991,1.0
-0.618688,-0.837985,-0.534967,-1.134891,-1.504385,-0.176394,-1.190116,-1.938536,-1.2336,-1.038727,7.0
1.083992,1.394236,1.300177,0.808841,0.888293,0.044099,-0.159228,1.181239,0.760703,1.063887,1.0
0.036189,-0.181449,0.338911,-0.977291,-1.025849,0.926071,0.650756,-0.378649,-1.076155,0.042617,7.0
-0.356737,-0.356526,-0.272803,-0.662091,-0.726764,0.191094,-0.159228,-0.738623,-1.496009,-0.55813,7.0
0.8657,1.000315,0.732156,0.808841,0.888293,-0.249892,0.061677,0.881261,0.760703,0.763513,1.0
1.520577,1.262929,1.431258,0.703775,1.366829,2.028536,1.681645,1.061248,0.603258,1.123962,3.0
-1.535516,-1.319444,-1.627314,-0.977291,-1.444568,-1.27886,-0.895577,-1.038601,-0.708784,-1.399176,5.0
-0.182104,-0.706678,-0.01064,-0.189291,-0.188412,-0.396887,-0.748307,0.281304,0.130923,0.523215,4.0
-0.531371,-0.575371,-1.102987,-0.084225,-0.42768,-0.764376,-1.484656,-0.678627,0.393331,0.042617,5.0
-0.182104,0.037396,-0.01064,-0.241825,-0.188412,-1.058367,-0.969212,0.281304,-0.183967,-0.197682,1.0
0.603749,1.000315,0.513687,-0.136758,0.110673,0.705578,1.387105,0.101317,0.235886,0.342991,3.0
-2.146735,-2.019749,-2.020559,2.069641,0.888293,-1.719846,-1.85283,0.881261,2.177708,1.48441,2.0
0.341798,0.693931,0.076748,-0.241825,-0.188412,-0.102897,0.135312,0.821265,-0.393894,0.162766,1.0
0.472773,1.044084,0.382605,0.441108,0.708842,-0.470385,-0.085593,0.701274,0.498294,0.342991,1.0
-0.094787,-0.006373,-0.185416,-0.924758,-1.025849,0.044099,0.135312,-0.798618,-0.813747,-1.038727,7.0
-0.356737,0.562624,-0.534967,-0.609558,-0.846398,0.117596,0.356217,-0.378649,-0.236449,-0.498055,7.0
0.210823,0.256241,0.338911,0.020842,0.349941,-0.176394,0.208947,0.641278,0.445813,0.102692,5.0
-0.444054,0.387548,-0.884518,-0.399425,-0.367863,-0.470385,-0.453767,-0.378649,0.393331,-0.678279,1.0
0.516432,0.518855,0.251523,-0.084225,0.050856,0.485085,0.724391,-0.198662,-0.183967,-0.077532,4.0
-1.404541,-2.369901,0.164136,0.966441,0.110673,-0.984869,-1.85283,0.641278,2.072744,0.282916,2.0
1.302284,1.262929,1.212789,0.913908,1.366829,0.117596,-0.159228,1.061248,0.813184,1.424335,1.0
0.996675,1.044084,0.994319,0.230975,0.708842,1.146564,1.681645,0.401295,0.288368,0.643364,3.0
0.8657,0.825239,0.557381,0.388575,1.187378,-0.470385,-0.453767,0.881261,0.393331,0.763513,1.0
-1.186248,-1.406983,-1.408844,-1.817824,-2.222188,-0.470385,-0.748307,-1.818545,-1.338564,-2.180147,5.0
1.040333,1.044084,0.994319,0.283508,0.828476,1.367057,1.387105,0.521286,0.498294,0.403065,3.0
-0.531371,-0.093911,-0.578661,-0.504491,-0.60713,-1.499353,-1.190116,-0.138666,-0.341412,-0.798429,1.0
0.8657,0.606393,0.732156,0.388575,1.187378,-0.470385,-0.453767,0.641278,0.603258,0.763513,1.0
1.607893,1.613081,1.256483,0.756308,1.187378,1.293559,1.681645,0.881261,0.235886,0.342991,3.0
0.254481,0.518855,0.033054,0.230975,0.409758,-1.205362,-0.969212,0.701274,0.130923,0.643364,1.0
-0.182104,-0.181449,-0.098028,-1.029824,-0.726764,-0.102897,-0.159228,-0.978606,-0.813747,-0.798429,7.0
-0.356737,-0.61914,0.033054,-1.450091,-1.265117,0.411587,-0.380132,-1.278584,-1.128637,-0.55813,7.0
-0.444054,-0.181449,-0.534967,-0.189291,-0.367863,-1.499353,-1.411021,-0.798618,-0.341412,-0.678279,1.0
-0.618688,-0.356526,-0.709742,-1.502624,-1.504385,-0.470385,-0.380132,-1.698554,-1.391045,-1.759624,7.0
1.389601,1.21916,1.081707,0.756308,1.486463,-0.176394,0.208947,1.481217,0.603258,1.184036,1.0
0.079847,-0.181449,0.382605,0.020842,-0.308046,-0.911371,-1.190116,0.161312,-0.236449,0.342991,1.0
0.909358,0.869008,1.038013,0.336042,0.529392,1.367057,1.31347,0.521286,0.183404,0.823588,3.0
-1.491858,-1.275675,-1.408844,-0.241825,-0.666947,-1.058367,-1.263751,-0.91861,-0.761265,-0.858503,5.0
1.040333,1.306698,1.038013,0.493642,1.127561,1.367057,1.534375,0.821265,0.708221,0.823588,3.0
-2.015759,-1.625828,-2.151641,1.754441,0.888293,-1.499353,-1.411021,0.881261,0.603258,1.36426,2.0
1.258626,1.044084,0.469993,0.861375,1.366829,-0.102897,1.092566,1.361226,0.498294,0.943738,1.0
1.214967,1.131622,1.431258,0.493642,0.828476,1.367057,1.534375,1.121243,0.498294,1.724709,3.0
0.341798,0.387548,0.338911,-0.557024,-0.128595,0.63208,0.945296,-0.138666,-0.708784,-0.43798,4.0
0.996675,1.262929,1.212789,0.230975,0.94811,1.734545,1.681645,0.941256,0.498294,0.883663,3.0
1.214967,1.131622,1.038013,0.493642,1.127561,2.322527,1.534375,0.821265,0.130923,1.123962,3.0
0.996675,1.000315,0.863238,0.388575,0.888293,1.293559,1.092566,0.641278,0.235886,0.643364,3.0
-1.14259,-1.100599,-0.928212,-1.029824,-1.444568,-1.205362,-1.042846,-1.458571,-0.603821,-1.279026,5.0
1.214967,1.394236,1.256483,0.966441,1.785547,-0.176394,0.208947,1.481217,0.813184,1.48441,1.0
-1.011614,-1.188137,-0.709742,-1.345024,-1.624018,-0.764376,-0.895577,-2.058528,-1.286082,-1.5794,7.0
-0.618688,-0.356526,-0.534967,-1.345024,-1.504385,-0.470385,-0.380132,-1.278584,-1.2336,-1.279026,7.0
-0.444054,-0.356526,-0.185416,-1.134891,-1.025849,0.044099,-0.085593,-1.518567,-1.023674,-0.858503,7.0
1.651552,1.21916,1.212789,0.703775,1.366829,-0.396887,-0.159228,1.361226,0.708221,1.544484,1.0
-0.444054,-0.662909,-0.360191,-0.557024,-0.786581,-0.176394,-0.380132,-0.558636,-0.446376,-1.038727,7.0
0.341798,0.518855,-0.185416,-0.241825,0.050856,0.705578,0.429852,-0.198662,-0.183967,-0.197682,4.0
1.214967,1.131622,1.038013,0.493642,0.589209,1.367057,1.534375,0.581282,0.498294,0.523215,3.0
0.079847,0.343779,0.033054,-0.767158,-0.786581,0.338089,0.135312,-0.318653,-0.656302,-0.858503,4.0
-0.182104,-0.006373,-0.185416,-0.189291,-0.188412,-1.719846,-0.969212,-0.378649,-0.079004,-0.738354,1.0
1.389601,1.000315,-0.272803,0.756308,1.486463,-0.470385,1.681645,0.881261,0.813184,-0.137607,3.0
-0.00747,-0.006373,0.338911,-0.609558,-0.60713,0.485085,0.061677,-0.618631,-0.656302,-0.197682,7.0
0.036189,-0.61914,0.207829,-0.714624,-0.60713,0.411587,0.208947,-0.378649,1.390483,-0.377906,4.0
0.996675,1.044084,0.601074,0.230975,0.409758,0.926071,1.387105,0.401295,0.130923,0.102692,3.0
-2.234051,-2.151056,-2.282722,2.647507,1.725731,-1.719846,-1.484656,1.7212,2.230189,2.025082,2.0
0.036189,0.081165,-0.098028,-0.136758,0.110673,-0.470385,-0.895577,0.341299,-0.341412,0.342991,1.0
-2.146735,-2.282363,-2.326416,3.17284,1.785547,-2.013836,-1.85283,1.481217,2.964933,2.145231,2.0
-0.00747,-0.093911,0.164136,-0.872224,-0.906215,0.117596,-0.159228,-0.91861,-0.761265,-0.618205,7.0
0.210823,0.650162,0.033054,-0.504491,-0.367863,0.117596,0.208947,-0.858614,0.235886,-0.55813,7.0
0.8657,0.869008,1.387565,0.283508,0.828476,1.367057,1.387105,0.281304,0.498294,0.403065,3.0
1.214967,1.438005,1.387565,0.598708,0.94811,1.734545,1.387105,1.241235,0.865666,1.184036,3.0
-0.487713,-0.531602,-0.360191,-0.819691,-1.085666,-0.102897,-0.232863,-1.098597,-0.866229,-0.738354,5.0
1.302284,1.087853,1.038013,0.703775,1.366829,0.117596,0.135312,1.361226,0.813184,1.424335,1.0
0.472773,0.869008,0.601074,-0.189291,-0.068778,0.63208,1.092566,-0.318653,0.708221,-0.137607,3.0
-0.531371,-0.487833,-0.622354,-1.239957,-1.444568,-0.396887,-0.453767,-1.458571,-1.286082,-1.699549,7.0
-0.444054,-0.356526,-0.360191,-1.187424,-1.025849,-0.470385,-0.159228,-1.218588,-1.286082,-1.399176,7.0
0.341798,0.212472,-0.01064,-0.241825,-0.188412,0.705578,1.681645,0.521286,-0.551339,-0.197682,7.0
1.43326,1.21916,1.387565,1.071508,1.725731,-0.102897,0.135312,1.361226,0.918148,1.244111,1.0
-0.269421,-0.531602,-0.360191,-1.187424,-1.025849,-0.249892,-0.453767,-1.218588,-1.076155,-1.5794,7.0
-0.706005,-0.61914,-1.015599,-1.660224,-1.923103,-1.27886,-0.380132,-1.278584,-1.338564,0.342991,7.0
0.8657,0.825239,1.300177,0.598708,0.888293,-0.249892,-0.159228,1.181239,0.760703,1.063887,1.0
-0.444054,-0.356526,-0.534967,-1.134891,-1.265117,-0.176394,-0.085593,-1.278584,-1.023674,-1.279026,7.0
0.036189,0.081165,0.033054,-0.504491,-0.60713,0.117596,0.208947,-0.618631,-0.341412,-0.798429,4.0
-0.531371,-0.881754,-0.185416,-0.451958,-0.666947,0.705578,1.018931,-0.198662,-0.393894,-0.377906,5.0
0.254481,0.693931,0.382605,-0.189291,0.17049,-0.176394,-0.085593,0.941256,-0.079004,0.883663,1.0
0.909358,0.518855,1.038013,0.125908,0.529392,1.367057,1.681645,0.761269,-0.551339,0.823588,3.0
0.516432,0.562624,0.688462,-0.189291,0.050856,0.779075,0.945296,-0.198662,-0.236449,0.042617,4.0
1.258626,1.21916,0.819544,0.493642,1.366829,0.191094,-0.159228,1.361226,0.708221,1.244111,1.0
-0.356737,-0.61914,0.033054,-1.082358,-1.504385,-0.470385,-0.085593,-1.758549,-0.761265,-1.45925,7.0
1.083992,1.21916,1.125401,0.178442,0.888293,1.220062,1.46074,0.641278,0.393331,0.763513,3.0
1.040333,1.21916,1.387565,0.703775,1.127561,2.028536,2.049819,1.361226,0.235886,1.544484,3.0
-0.356737,-0.181449,-0.447579,-0.241825,-0.487496,-1.205362,-1.042846,-0.738623,-0.183967,-1.038727,1.0
0.8657,1.131622,1.038013,0.020842,0.290124,1.367057,1.534375,0.821265,0.130923,0.523215,3.0
0.516432,0.343779,0.164136,-0.189291,0.050856,0.117596,0.650756,-0.198662,-0.079004,-0.498055,4.0
-0.531371,-0.61914,-0.272803,-0.346891,-0.846398,-0.984869,-1.190116,-0.618631,-0.551339,-0.377906,1.0
-2.234051,-2.151056,-2.020559,2.227241,1.067744,-1.866841,-1.705561,1.061248,2.964933,1.123962,2.0
-1.011614,-1.013061,-1.015599,-0.189291,-0.786581,-0.984869,-0.895577,-0.798618,0.025959,-0.678279,5.0
-0.182104,-0.268987,-0.098028,-0.924758,-0.60713,-0.176394,-0.674672,-0.858614,-0.761265,-1.038727,7.0
-2.146735,-2.063518,-2.282722,2.384841,0.94811,-1.866841,-1.411021,0.701274,1.652891,0.883663,2.0
-2.27771,-2.019749,-0.928212,2.594974,1.127561,-1.205362,-1.85283,1.121243,2.230189,0.162766,2.0
0.56009,0.518855,0.513687,-0.241825,0.290124,1.073066,0.724391,0.281304,-0.393894,0.042617,4.0
1.258626,0.693931,0.994319,0.861375,1.725731,-0.396887,0.135312,1.361226,0.498294,0.943738,1.0
0.822041,1.21916,1.081707,0.388575,0.888293,1.661048,1.681645,0.881261,0.235886,0.643364,3.0
-0.531371,-0.61914,0.338911,-0.346891,-0.60713,-0.470385,-1.411021,0.101317,-0.551339,0.883663,1.0
-0.356737,0.693931,-0.622354,-0.241825,-0.487496,-0.690878,0.135312,-1.698554,0.498294,-1.519325,5.0
1.258626,1.394236,1.518646,0.598708,0.888293,1.881541,1.75528,1.181239,0.603258,1.36426,3.0
-1.186248,-1.363214,-0.578661,-0.714624,-1.025849,-1.27886,-1.411021,-1.038601,-1.128637,-1.218951,5.0
-2.27771,-2.238594,-2.282722,2.752574,1.725731,-1.646348,-1.85283,1.7212,3.332304,1.544484,2.0
-0.531371,0.081165,-0.884518,-0.924758,-1.025849,-0.764376,0.208947,-0.618631,-0.551339,-1.639474,7.0
-0.269421,-0.356526,-0.185416,-0.924758,-1.025849,-0.470385,-0.380132,-0.798618,-0.813747,-0.858503,7.0
-0.182104,-0.444064,-0.447579,-1.082358,-1.025849,-0.176394,-0.380132,-1.278584,-1.128637,-1.45925,7.0
0.691066,0.693931,0.469993,-0.084225,0.290124,-0.102897,0.429852,0.041321,-0.183967,-0.55813,4.0
1.302284,1.087853,1.431258,0.703775,1.665914,0.411587,0.724391,1.361226,0.813184,1.424335,1.0
0.079847,-0.006373,0.382605,0.230975,0.17049,-0.690878,-0.969212,0.401295,0.130923,0.342991,1.0
0.8657,1.044084,0.644768,0.493642,1.127561,-0.102897,0.135312,0.821265,0.708221,0.703439,1.0
-0.094787,0.168703,0.033054,-0.557024,-0.786581,0.63208,0.798026,-0.318653,-0.446376,-0.858503,7.0
0.691066,1.044084,0.251523,0.125908,0.828476,-0.102897,0.429852,1.121243,0.025959,0.403065,1.0
-0.444054,-0.356526,-0.185416,-1.187424,-1.624018,-0.249892,0.061677,-1.218588,-1.286082,-1.158877,7.0
0.516432,1.000315,0.557381,0.178442,0.649025,-0.470385,-0.453767,0.881261,0.235886,0.523215,1.0
1.214967,1.525543,1.431258,0.913908,1.426646,-0.396887,-0.232863,1.421222,0.918148,1.36426,1.0
0.167164,0.168703,0.164136,-0.819691,-0.60713,0.485085,0.356217,-0.618631,-0.866229,-0.498055,4.0
-0.749664,-0.706678,-0.709742,-1.345024,-1.444568,-0.470385,-0.674672,-1.638558,-1.443527,-1.5794,7.0
-0.00747,-0.181449,-0.01064,0.230975,0.290124,-0.396887,-0.232863,-0.198662,0.498294,-0.197682,1.0
-1.753808,-1.888442,-1.671008,1.491774,0.349941,-1.499353,-1.85283,1.181239,1.023111,0.342991,2.0
0.036189,-0.268987,-0.098028,-1.082358,-0.846398,-0.176394,-0.085593,-0.858614,-0.761265,-0.798429,7.0
-0.531371,-0.444064,0.863238,-1.239957,-1.564201,-0.176394,-0.159228,-1.398575,-1.181119,-0.858503,7.0
0.603749,0.650162,0.513687,-0.136758,0.349941,0.999568,1.387105,0.101317,-0.183967,-0.137607,3.0
-0.00747,-0.181449,0.076748,-0.241825,-0.188412,-0.102897,0.429852,-0.198662,-0.183967,-0.55813,7.0
0.691066,1.044084,0.469993,0.283508,0.529392,-0.102897,0.135312,0.821265,0.708221,-0.077532,1.0
-1.753808,-0.750447,-2.239028,1.701908,0.349941,-0.764376,0.503487,-0.138666,1.600409,0.102692,2.0
-0.444054,-0.181449,-0.534967,-1.345024,-1.444568,-0.470385,-0.453767,-1.638558,-1.076155,-1.399176,7.0
-2.015759,-2.282363,-0.884518,1.334175,0.110673,-0.470385,-1.85283,-0.138666,0.603258,-1.639474,2.0
-0.094787,-0.356526,-0.01064,-0.977291,-0.786581,0.338089,-0.453767,-1.218588,-0.91871,-0.918578,7.0
-1.011614,-2.019749,-0.185416,0.808841,0.649025,-0.249892,-1.631926,-0.138666,2.807487,-0.678279,2.0
0.8657,0.869008,0.251523,-0.084225,0.828476,0.191094,1.092566,0.521286,0.235886,-0.798429,3.0
0.691066,1.000315,0.338911,0.178442,0.349941,0.926071,0.945296,-0.138666,0.760703,-0.197682,3.0
0.822041,1.000315,0.338911,0.388575,0.888293,-0.764376,-0.380132,0.641278,0.813184,-0.377906,1.0
-0.967956,-1.100599,-1.758396,0.125908,-0.487496,-1.646348,-1.042846,-0.198662,-0.183967,0.403065,5.0
0.036189,-0.181449,0.338911,-0.557024,-0.547313,0.63208,0.061677,-0.378649,-0.708784,0.042617,7.0
0.516432,0.343779,0.513687,-0.399425,-0.188412,0.779075,0.650756,0.041321,-0.656302,0.042617,4.0
1.12765,1.087853,1.431258,0.913908,1.366829,-0.176394,-0.159228,0.761269,0.970629,1.123962,1.0
0.996675,0.693931,0.819544,0.020842,0.17049,0.926071,1.092566,0.401295,-0.236449,0.643364,3.0
-0.356737,-0.268987,-0.360191,-1.029824,-1.145483,-0.176394,-0.159228,-1.158593,-1.181119,-1.098802,7.0
-2.234051,-2.238594,-2.37011,3.067774,2.084632,-1.940339,-1.705561,2.381153,3.227341,2.025082,2.0
0.734724,1.262929,1.212789,0.493642,0.529392,0.411587,-0.159228,0.281304,0.970629,0.583289,1.0
1.214967,0.650162,1.256483,0.598708,1.187378,0.999568,0.208947,0.881261,0.445813,0.883663,1.0
0.56009,0.869008,-0.01064,-0.084225,0.050856,0.411587,1.018931,0.761269,-0.551339,-0.377906,7.0
0.8657,0.518855,0.644768,-0.084225,0.290124,1.367057,1.092566,0.281304,-0.813747,0.403065,7.0
-0.182104,-0.006373,-0.185416,-1.082358,-1.085666,-0.102897,0.356217,-0.858614,-1.023674,-0.978653,7.0
0.691066,0.387548,0.906932,0.598708,0.649025,-0.470385,-0.674672,0.641278,0.235886,0.763513,1.0
-0.444054,0.212472,-0.360191,-0.977291,-1.025849,-0.470385,0.356217,-0.558636,-0.708784,-1.158877,7.0
-2.015759,-2.019749,-1.102987,2.227241,1.067744,-1.57285,-1.705561,1.361226,2.177708,1.424335,2.0
-0.356737,-0.487833,-0.447579,-1.239957,-1.2053,-0.396887,-0.159228,-1.218588,-1.286082,-1.279026,7.0
0.996675,0.475086,0.863238,0.388575,0.888293,-0.470385,-1.190116,0.641278,0.445813,1.48441,1.0
-0.269421,-0.531602,-0.185416,-1.134891,-1.265117,-0.176394,0.135312,-1.278584,-1.391045,-1.279026,7.0
-1.273565,-1.319444,-1.321457,-0.977291,-1.444568,-0.984869,-0.895577,-1.218588,-0.91871,-1.158877,5.0
1.214967,0.693931,1.387565,0.441108,0.94811,1.734545,1.092566,1.241235,-0.236449,1.184036,3.0
0.254481,0.869008,0.207829,-0.346891,-0.068778,0.926071,0.798026,-0.318653,-0.236449,0.102692,4.0
-0.444054,-0.706678,-0.185416,-0.977291,-1.025849,-0.984869,-0.895577,-1.458571,-0.91871,-1.5794,7.0
-2.321368,-2.369901,-2.457498,3.120307,1.486463,-1.719846,-2.0001,0.641278,3.017414,1.063887,2.0
-0.618688,-0.837985,-0.709742,-1.345024,-1.683835,-0.470385,-0.674672,-1.518567,-1.391045,-1.519325,7.0
-0.706005,-0.575371,-0.491273,-1.450091,-1.98292,-0.176394,-0.453767,-1.818545,-1.181119,-1.339101,7.0
-0.749664,-1.013061,-0.360191,-0.189291,-0.367863,-0.249892,-0.674672,-1.038601,0.235886,-1.158877,5.0
-0.182104,-0.444064,0.033054,-0.504491,-0.367863,-0.984869,-1.190116,-0.618631,-0.341412,-1.038727,1.0
0.8657,1.438005,0.251523,0.283508,0.529392,0.779075,1.387105,1.121243,-0.183967,0.162766,3.0
0.8657,0.869008,0.994319,0.493642,1.127561,-0.396887,-0.159228,1.121243,0.498294,0.703439,1.0
1.040333,0.869008,0.819544,0.703775,0.828476,-0.396887,-0.748307,1.121243,0.708221,1.244111,1.0
-1.404541,-1.275675,-1.496232,-1.607691,-1.923103,-0.911371,-1.042846,-1.218588,-1.496009,-1.939848,5.0
1.258626,1.21916,1.300177,0.808841,1.486463,-0.249892,-0.453767,1.841192,0.970629,1.36426,1.0
-0.662347,-1.319444,-0.360191,-0.819691,-0.846398,0.117596,-0.969212,-1.098597,-0.866229,-0.738354,5.0
1.214967,1.131622,1.256483,0.913908,1.127561,-0.102897,-0.232863,1.421222,0.708221,1.36426,1.0
-0.531371,-0.575371,-0.360191,-0.872224,-1.145483,-0.176394,-0.453767,-1.578562,-0.551339,-0.858503,5.0
-1.229907,-1.144368,-0.884518,-0.557024,-1.025849,-0.911371,-0.969212,-0.798618,-0.656302,-0.377906,5.0
-1.098931,-1.013061,-1.146681,-1.082358,-1.504385,-0.984869,-1.263751,-1.938536,-0.866229,-0.978653,5.0
0.996675,0.693931,0.994319,0.230975,0.708842,1.440554,1.092566,0.701274,-0.079004,0.342991,4.0
0.691066,0.343779,0.819544,-0.084225,0.290124,1.367057,1.092566,0.821265,-1.076155,0.943738,3.0
-0.356737,-0.268987,-0.272803,-1.292491,-0.846398,-0.470385,-0.380132,-1.278584,-0.91871,-1.038727,7.0
1.214967,1.394236,1.081707,0.756308,1.486463,-0.176394,-0.085593,1.181239,0.813184,1.48441,1.0
-2.146735,-2.238594,-2.151641,1.281641,0.050856,-1.866841,-1.042846,0.281304,1.547928,0.162766,2.0
-0.662347,-0.837985,-0.928212,-1.397557,-1.923103,-0.690878,-0.453767,-1.698554,-1.496009,-1.699549,7.0
1.083992,1.000315,1.300177,0.388575,0.888293,1.514052,1.46074,0.881261,-0.341412,1.36426,3.0
0.516432,0.606393,0.732156,-0.189291,-0.128595,1.514052,0.945296,0.101317,0.235886,0.042617,3.0
0.8657,1.394236,0.732156,0.598708,0.888293,-0.470385,0.061677,0.881261,0.603258,0.763513,1.0
1.083992,1.000315,1.300177,0.808841,1.486463,0.338089,0.061677,1.481217,0.760703,1.36426,1.0
0.8657,0.825239,1.518646,0.388575,0.888293,1.220062,0.061677,1.181239,0.235886,1.36426,1.0
0.167164,-0.093911,0.338911,-0.662091,-0.188412,0.411587,0.135312,-0.678627,-0.761265,-0.618205,7.0
1.214967,1.044084,0.819544,0.808841,1.247195,-0.176394,-0.380132,0.941256,0.708221,0.883663,1.0
-2.015759,-2.282363,-1.321457,0.808841,-0.308046,-1.205362,-1.705561,-0.558636,2.020263,-1.519325,2.0
1.12765,0.869008,1.038013,0.336042,0.768659,1.367057,1.681645,1.061248,0.183404,1.123962,3.0
-2.015759,-2.019749,-2.151641,1.754441,0.888293,-1.719846,-1.631926,0.641278,1.915299,0.763513,2.0
1.040333,0.562624,1.256483,0.703775,1.127561,-0.396887,-0.748307,1.121243,0.498294,1.123962,1.0
0.691066,0.825239,0.906932,0.178442,0.349941,1.220062,1.75528,1.481217,-0.131486,0.523215,3.0
-0.356737,-0.356526,-0.098028,-1.239957,-0.966032,-0.102897,-0.159228,-1.458571,-1.076155,-1.038727,7.0
-0.182104,-0.181449,-0.098028,-0.662091,-0.726764,0.191094,0.135312,-0.978606,-0.603821,-1.279026,7.0
0.341798,0.825239,-0.185416,0.388575,0.110673,-0.764376,-0.674672,-0.378649,0.603258,-0.918578,1.0
0.8657,1.000315,0.732156,0.020842,0.349941,1.220062,2.049819,0.881261,-0.131486,0.282916,3.0
-2.27771,-2.151056,-2.282722,2.174707,0.708842,-1.866841,-1.926465,0.401295,2.230189,0.342991,2.0
-2.27771,-2.369901,-1.496232,1.596841,-0.068778,-0.911371,-1.926465,-0.318653,1.810336,-1.279026,2.0
-0.182104,0.475086,-0.578661,-0.346891,-0.367863,-0.176394,0.798026,-0.618631,0.025959,-0.55813,5.0
0.8657,1.044084,0.644768,0.283508,0.529392,1.073066,1.387105,0.521286,0.498294,0.403065,3.0
1.389601,0.825239,1.474952,0.388575,0.888293,1.955038,1.387105,0.881261,0.025959,1.184036,3.0
-1.317224,-1.275675,-0.666048,-1.817824,-1.98292,-1.058367,-0.748307,-1.998532,-1.758417,-1.759624,5.0
0.341798,-0.181449,0.469993,-0.451958,-0.188412,0.485085,0.724391,-0.198662,-0.813747,-0.55813,4.0
0.647407,0.518855,0.819544,-0.189291,-0.068778,0.926071,0.798026,0.161312,-0.446376,0.342991,3.0
0.691066,0.693931,0.644768,-0.241825,0.290124,0.779075,1.387105,0.521286,-0.603821,0.162766,4.0
0.079847,0.168703,0.207829,-0.767158,-0.308046,0.926071,0.798026,-0.318653,-1.023674,0.102692,7.0
-0.706005,-0.444064,-0.753436,-1.450091,-1.504385,-0.470385,-0.380132,-1.278584,-1.338564,-1.45925,7.0
0.691066,0.562624,0.338911,-0.189291,-0.188412,0.485085,0.945296,-0.198662,-0.236449,-0.498055,4.0
0.56009,0.693931,1.038013,-0.084225,0.290124,1.734545,1.681645,0.281304,0.183404,0.583289,3.0
-0.444054,-0.356526,-0.360191,-1.134891,-1.504385,-0.176394,-0.380132,-1.278584,-1.023674,-1.279026,7.0
1.738869,1.700619,1.649728,1.071508,1.665914,1.367057,1.681645,2.021178,0.603258,2.085157,3.0
1.826186,1.613081,1.911891,1.124041,1.785547,1.293559,1.387105,1.781196,0.603258,1.844858,3.0
-2.146735,-2.369901,-2.064253,2.437374,1.426646,-1.425855,-1.705561,1.121243,2.650043,1.36426,2.0
-0.182104,-0.268987,-0.185416,-1.029824,-1.145483,0.117596,-0.453767,-1.398575,-1.181119,-0.858503,7.0
0.56009,0.343779,0.688462,-0.084225,0.290124,0.705578,0.429852,0.041321,0.025959,0.282916,7.0
