trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
26-12-2020 01:22,Mante Group,misc_net,90.59,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,27-05-1950,efe34aabfe9bcb7faff7e5da1f6760ce,39.304915,-94.202586,0
08-01-2019 00:05,"""Ferry, Reichel and DuBuque""",grocery_net,54.09,June Lake,CA,37.7773,-119.0825,633,Health service manager,09-09-1927,35ff8e7bcef2c6a8f17d3807f76dfee4,38.020646,-118.33196,0
02-01-2019 23:31,"""Gutmann, McLaughlin and Wiz""",home,59.79,San Jose,CA,37.3304,-121.7913,973849,Science writer,12-06-1955,6588c45bb56a6eb697cc80f5d7ff11ee,37.75679,-121.623407,0
05-01-2019 16:07,"""Kutch, Steuber and Gerhol""",food_dining,39.05,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,bcea04568989d22103ef92ff5d86c9a0,43.637546,-122.285804,0
31-12-2020 22:58,Jacobi Inc,health_fitness,75.86,Helm,CA,36.4992,-120.0936,123,Early years teacher,07-02-1973,95102d19dcd7979d1a2dedf84c22ad34,35.877932,-119.547966,0
08-01-2019 20:49,"""Reichel, Bradtke and Blan""",travel,687.15,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,09-05-1992,afd8b66a59be29687a6e06b04f9d494a,39.86034,-105.636195,0
06-01-2019 05:04,"""Bins, Balistreri and Beatty""",shopping_pos,3.65,Portland,OR,45.5303,-122.7033,841711,"""Engineer, building services""",04-04-1963,7f9ae2b149b29bd8b9c21b33f0c67c2c,45.276354,-121.792207,0
13-01-2019 16:32,Ruecker-Mayert,kids_pets,95.95,Aurora,CO,39.6662,-104.835,389246,"""Scientist, marine""",12-12-1969,9ca6de6cdc3b4759076be2ddeb02176f,39.112347,-104.012504,0
10-01-2019 03:36,Donnelly PLC,misc_net,5.56,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,28-05-1982,f0963361c1473ab1bdef88a32b8151fa,44.87279,-123.616743,0
15-01-2019 00:20,Bernhard Inc,gas_transport,84.85,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,22-09-1973,945418f7ec718e0b558cbe560edc4c96,34.771397,-117.64218,0
28-12-2020 20:34,Hudson-Grady,shopping_pos,80.38,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,17-07-1989,16dd7574d43884c826f5f240fb398f7a,39.319337,-93.637352,0
13-01-2019 16:20,"""Quitzon, Green and Bashirian""",shopping_pos,8.61,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,30-11-1999,04a2cca96321486d0cdcf9e27fd0a19f,34.061153,-111.803417,0
29-12-2020 14:12,Cormier LLC,shopping_net,110.02,Burbank,WA,46.1966,-118.9017,3684,Musician,29-11-1981,fb2895952067607ce6dbb3518948b55f,46.083705,-118.188613,0
29-12-2020 15:08,Parker-Kunde,personal_care,77.51,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",27-11-1992,bb98546dc0b35490ad5cd9bc21bb5f72,39.158796,-94.65189,0
27-12-2020 22:10,Emmerich-R,personal_care,4.99,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,18-01-1997,107be0555877569783ade6387d9ad5c8,37.499285,-121.919202,0
29-12-2020 22:56,Ankunding LLC,shopping_net,3.29,Littleton,CO,39.5994,-105.0044,320420,Water engineer,31-07-1975,c20666d14276e1ed2c6e8a6b557a5e85,40.380254,-104.805322,0
06-01-2019 01:53,"""Hayes, Marquardt and Dibbert""",misc_net,1.61,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,01-10-1928,21475e0913c1e04e12b414625c052a6c,42.942871,-124.568586,0
19-01-2019 19:08,Kautzer and Sons,personal_care,14.14,Kirk,CO,39.6171,-102.4776,207,Network engineer,04-12-1955,f5148944e8f431954576ec47b3bb470d,40.335909,-102.163819,0
26-12-2020 12:19,"""Schneider, Hayes and Nikolaus""",food_dining,133.47,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),17-07-1977,bac3b46d6760ec2597895ee0a9f7f672,45.540652,-122.661997,0
29-12-2020 18:47,Pagac LLC,shopping_pos,3.6,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,22-09-1973,38ebfe2d3dddb1cdef60b1780583b993,33.938891,-118.081363,0
08-01-2019 15:42,Schmidt-Larkin,home,12.44,Llano,NM,36.1486,-105.6648,247,Architectural technologist,24-10-1961,6618e52ff52ad74005d4ed1e3f2c8acd,36.85075,-104.893896,0
14-01-2019 05:17,Brekke and Sons,gas_transport,77.86,Redford,MO,37.3272,-91.0243,241,Investment analyst,27-10-1974,7b23fe2cb97323cf0bad83823ca01872,38.065959,-91.413382,0
05-01-2019 05:05,Donnelly LLC,entertainment,188.25,Malad City,ID,42.1808,-112.262,4154,Nature conservation officer,19-01-1962,e105591ea033a5ce5ce23d5132daaf9e,41.592779,-112.253563,0
31-12-2020 02:13,Zemlak Group,misc_net,95.34,Kissee Mills,MO,36.6704,-93.0377,1201,"""Engineer, agricultural""",18-03-1980,5f56cbbf952fcb607c1b220cc46226a6,36.88529,-93.170472,0
29-12-2020 03:23,Friesen-D'Amore,gas_transport,74.39,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),02-04-1928,1472e81bbe8faa459192aca5c32d7fbd,42.327466,-96.586904,0
28-12-2020 15:54,"""Wuckert, Wintheiser and Friesen""",home,28.87,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,30-11-1999,ea1611b2f68b6fca86891a550aa55ea2,34.001849,-112.144834,0
29-12-2020 07:44,Medhurst PLC,shopping_net,9.91,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,01-10-1928,472dd42b23a359a4ed55e1c1b5a8daeb,43.273246,-124.311783,0
09-01-2019 06:55,Flatley-Durgan,misc_net,1.16,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,18-11-1987,c0692a60ebf4ee2e513f599a22840a27,38.409224,-94.85719,0
28-12-2020 21:58,Greenholt Lt,health_fitness,59.97,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,18-04-1972,cfc3ba4e7fa26aec02d9805cc2446537,39.939509,-93.588681,0
06-01-2019 08:11,"""Mosciski, Ziemann and Farrell""",shopping_net,87.3,Kissee Mills,MO,36.6704,-93.0377,1201,"""Engineer, agricultural""",18-03-1980,a0a08cb8fae78dd6c06b053bac928566,36.306032,-92.184937,0
03-01-2019 19:27,Monahan-Mo,personal_care,174.19,Burlington,WA,48.4786,-122.3345,14871,Public house manager,10-03-1974,ed4851b900e3e9a914419525b641bb89,48.222912,-122.790267,0
26-12-2020 11:51,"""Adams, Kovacek and Kuhlman""",grocery_net,96.39,Burbank,WA,46.1966,-118.9017,3684,Musician,29-11-1981,7f7ff51a05a76898dcf8f70379141a0b,46.529208,-119.495129,0
02-01-2019 03:11,"""Kerluke, Kertzmann and Wiz""",misc_net,21.99,Wheaton,MO,36.7651,-94.0492,760,Production manager,31-08-1985,b9290042f7efc29d73ccd901f03a1952,37.518924,-94.650727,0
07-01-2019 23:11,Friesen Inc,shopping_pos,142.37,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,31-05-1999,d9c5c0055bf3deadb66b003e17534a9e,46.355899,-117.998477,0
01-01-2019 21:42,Greenholt Lt,health_fitness,75.33,Kissee Mills,MO,36.6704,-93.0377,1201,"""Engineer, agricultural""",18-03-1980,52f9c1d177241c00661e9d83d1faee21,36.681997,-93.5671,0
15-01-2019 22:34,"""Feil, Hilpert and Koss""",food_dining,29.01,Manville,WY,42.73,-104.7024,241,Educational psychologist,16-12-1980,2a6cf0732480181112612a3fe3fcacaf,42.372214,-103.828616,0
15-01-2019 21:26,"""Streich, Rolfson and Wilderman""",kids_pets,18.55,Hatch,UT,37.7175,-112.4777,258,Geoscientist,24-11-1961,27b6269a98168e69a214f2f168f47a57,38.474531,-113.036581,0
31-12-2020 22:19,Gaylord-Powlowski,home,19.91,Wheaton,MO,36.7651,-94.0492,760,Production manager,31-08-1985,6ecffba328748b118b8c8bb202bfd301,36.906091,-93.624919,0
17-01-2019 03:15,"""Rowe, Batz and Goodwin""",grocery_pos,91.93,Honokaa,HI,20.0827,-155.488,4878,Physiotherapist,03-12-1966,66cf467fa59af3122aa3334d7bd22da7,19.169435,-155.573568,0
07-01-2019 06:26,"""Reichert, Shanahan and Hayes""",shopping_net,4.08,Iliff,CO,40.7692,-103.0968,648,Community arts worker,21-09-1969,55da55a82c92173968be65ace5a7ecac,39.973138,-102.82254,0
29-12-2020 07:26,Lesch Lt,shopping_pos,4.66,Wales,AK,64.7556,-165.6723,145,"""Administrator, education""",09-11-1939,b2ed2cff52c93a0fdc4d15a0f9ecafa9,65.155048,-165.744084,0
29-12-2020 06:42,Connelly PLC,food_dining,57.81,Santa Monica,CA,34.0287,-118.4924,92043,"""Civil engineer, contracting""",25-04-1961,068bd6d07c43ebab4b5f02660694b308,34.768008,-119.183913,0
28-12-2020 20:33,Gerhold LLC,home,16.5,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",11-09-1993,f1d535de79242087eca4413f854e0302,42.575074,-107.846246,0
05-01-2019 20:01,"""Bahringer, Bergnaum and Quitzon""",home,20.03,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,11-02-1982,17793c8de50b612c203cab9521208e19,40.983936,-100.535141,0
07-01-2019 14:36,"""Ruecker, Beer and Collie""",shopping_net,3.23,Redford,MO,37.3272,-91.0243,241,Investment analyst,27-10-1974,90db8af35205b077e39b64103628dae4,37.215719,-91.198827,0
26-12-2020 22:19,"""Rodriguez, Yost and Jenkins""",misc_net,63.06,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,31-05-1999,65e7740e414cedfac0878aed93c1b08f,48.20853,-116.172737,0
15-01-2019 17:43,Langworth LLC,personal_care,123.58,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,17-07-1989,804e058658ec0a59ab24b255d20c857a,39.039406,-92.884286,0
21-01-2019 00:47,"""Turner, Ruecker and Parisian""",misc_pos,31.46,Parker Dam,CA,34.298,-114.156,126,Marketing executive,07-10-1992,fef29fc3c58b8d4443ccfd188d1c9fd1,34.245668,-113.256253,0
31-12-2020 16:49,Kris-Padberg,shopping_pos,2.86,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,55b0c424fe13efb5b4d7e4a5a1802c4a,49.493476,-117.630467,0
31-12-2020 07:10,Doyle Lt,grocery_pos,121.31,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,e8d4bccdec2f183ae1344db135aca0ca,47.647077,-122.836699,0
13-01-2019 09:22,Stamm-Witting,shopping_net,2.08,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,19-08-1950,89c0bdfeaf07e743cd64a6f8b4590934,40.085064,-98.167337,0
28-12-2020 04:54,"""Ferry, Lynch and Kautze""",misc_net,11.58,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,05-07-1954,15a085ba89b34f4622181411579d2dfa,38.242267,-123.272313,0
07-01-2019 05:13,Dibbert and Sons,entertainment,1.79,Eugene,OR,44.0385,-123.0614,191096,"""Scientist, physiological""",06-04-1964,86f9d688b4031de454be226a676c4f17,44.015729,-122.095409,0
08-01-2019 03:03,"""Schumm, Bauch and Ondrick""",grocery_pos,53.48,Crownpoint,NM,35.7206,-108.0271,5662,IT consultant,08-04-1989,a1dc875289234094c6568b6532c240b6,35.341402,-107.670561,0
19-01-2019 03:20,"""Bernier, Volkman and Hoege""",misc_net,26.0,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,17-07-1989,aa81520d031ba850638106ed672687d1,38.424715,-93.033649,0
01-01-2019 07:11,Conroy-Cruickshank,gas_transport,71.06,Redford,MO,37.3272,-91.0243,241,Investment analyst,27-10-1974,a29812ac63e9b065046efd387a6ec8b5,36.447073,-91.941927,0
05-01-2019 16:17,Abbott-Rogahn,entertainment,41.33,Greenview,CA,41.5403,-122.9366,308,Call centre manager,20-09-1958,aa82f69f8ae0d520321abce563184c97,41.667472,-122.771923,0
29-12-2020 10:21,Ledner-Pfannerstill,gas_transport,70.23,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,17-02-1986,5477e312700e37b4895b26cb2fbee088,42.437846,-108.856651,0
30-12-2020 07:28,Vandervort-Funk,grocery_pos,97.03,Hooper,NE,41.6414,-96.5232,1745,"""Engineer, automotive""",26-12-1973,8a9519af5079349d6e5b25093d398762,41.285892,-95.884578,0
28-12-2020 22:47,"""Lesch, D'Amore and Brown""",food_dining,56.99,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",04-08-1988,6188ef783cca75099013f3fbf90f0539,35.227596,-105.742116,0
10-01-2019 21:03,Bednar PLC,kids_pets,16.31,Newhall,CA,34.3795,-118.523,34882,Health physicist,25-04-1971,7245c55eb5357835ac6f252ae1a7384b,33.89204,-117.59413,0
31-12-2020 14:47,"""Ritchie, Bradtke and Stiedemann""",travel,4.42,North Loup,NE,41.4972,-98.7858,509,"""Nurse, children's""",15-09-1980,51cf3301195e8af2b5b92e785f8aee72,41.311616,-99.63649,0
13-01-2019 16:07,Schmidt and Sons,shopping_net,531.25,Woods Cross,UT,40.8874,-111.9027,13983,Insurance broker,14-08-1979,5770d4878e6446b4d1487a6e52ea98c7,40.494429,-112.345525,0
05-01-2019 00:02,Schamberger-O'Keefe,grocery_pos,77.49,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,fdca46fd649315cb61b40d5e0245fff4,48.646398,-121.617024,0
12-01-2019 11:17,Hudson-Ratke,grocery_pos,22.32,Oakland,CA,37.7878,-122.1884,381459,Barista,03-01-1974,09e79399578a35188db0fc30163f5f19,38.105366,-122.116587,0
31-12-2020 06:21,"""Goyette, Howell and Collie""",shopping_pos,3.08,Roseland,NE,40.4591,-98.5551,463,"""Nurse, mental health""",31-05-1948,cf56bbec20b8ecf10ef8ed485ef9c6b8,40.677487,-99.076534,0
11-01-2019 18:07,Sporer-Keeble,personal_care,38.32,Manley,NE,40.9207,-96.168,206,Human resources officer,04-10-1967,376ba8f062683b2d0b7d47a320f79a18,40.287543,-96.559359,0
26-12-2020 21:11,Reilly LLC,home,22.98,Brashear,MO,40.1959,-92.4333,805,Private music teacher,27-06-1970,1894295f48857c7c44e5d4ac5f7c99cf,39.982524,-92.62781,0
17-01-2019 23:32,Stark-Batz,entertainment,28.36,Mound City,MO,40.1362,-95.2138,1631,Architect,20-01-1953,42ea67e3f4e1cbcb91059dbe0a5d1d02,40.168422,-95.451159,0
30-12-2020 03:25,Wolf Inc,grocery_pos,122.96,Mendon,UT,41.71,-111.9817,2078,"""Scientist, audiological""",13-06-1963,d6ad6eb7e9ed15217e9755925c7ed0ad,42.039927,-112.898907,0
21-01-2019 21:08,Sporer-Keeble,personal_care,24.46,Greenview,CA,41.5403,-122.9366,308,Call centre manager,20-09-1958,fa8a42ce668d6a036ee3564369c76aa0,42.473334,-123.451386,0
28-12-2020 12:23,Douglas-White,entertainment,19.32,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist, research (maths)""",13-04-1991,8281340d3a1756c490e2bbe0eb1edf01,19.854707,-155.079989,0
28-12-2020 03:51,Conroy-Cruickshank,gas_transport,65.42,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,16-08-2000,8246154e9e24aadcd7c15381a88c4a3c,33.814073,-105.95394,0
30-12-2020 14:45,Goyette-Gerhol,kids_pets,71.55,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,05-07-1954,961fb2161cd0ec7fb69caf5803987b49,38.244634,-122.239823,0
31-12-2020 23:47,Altenwerth-Kilback,home,47.05,Burbank,WA,46.1966,-118.9017,3684,Musician,29-11-1981,1fa626c083dfb1b3296fec4c5877f5cb,45.716706,-119.886246,0
25-12-2020 14:28,"""Schneider, Hayes and Nikolaus""",food_dining,64.31,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,c04438559f275d983488ce86afcc971d,44.776206,-122.320706,0
26-12-2020 22:40,Jast and Sons,food_dining,8.34,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,18-04-1972,f01ee63ac612c9b5b6a1689c6d23dff8,40.311953,-93.870585,0
15-01-2019 22:24,Adams-Barrows,health_fitness,184.25,Stayton,OR,44.8021,-122.7624,9587,"""Engineer, biomedical""",24-03-1968,5d907959e9a685ff1ff7c8e67052b0ae,45.073995,-122.406566,0
31-12-2020 08:37,Block-Parisian,misc_net,85.05,Azusa,CA,34.1248,-117.9031,59705,Civil Service fast streamer,23-06-1983,cb39cf685177cb2b7739a5daae7c677d,33.685729,-118.545948,0
31-12-2020 08:22,Padberg-Welch,grocery_pos,95.12,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,26-01-1979,f5c9f56151da26b7d7af1eb7e35c018e,36.63074,-90.363765,0
05-01-2019 00:48,Kuvalis Lt,gas_transport,48.97,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,6f572695595acaf151abacf2b7ce86c2,49.440285,-118.473406,0
25-12-2020 07:50,"""Robel, Cummerata and Prosacco""",gas_transport,54.72,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,04-01-1988,26ae3dd6aca710bd3c6af523d105e527,38.32855,-105.191234,0
31-12-2020 17:54,Kozey-Kuhlman,personal_care,80.97,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,12-03-1960,c5e889227285e34e9ae19bf7113fd651,38.177701,-91.201201,0
04-01-2019 06:22,Goodwin-Nitzsche,grocery_pos,193.11,Sun City,CA,33.7467,-117.1721,54287,"""Designer, exhibition/display""",22-09-1972,4f92960e0300233a661026b36cbff73f,33.143145,-116.701069,0
30-12-2020 04:23,Rau and Sons,grocery_pos,44.15,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",11-09-1993,ebd438a033d187d7917f06159365373a,43.891933,-108.3959,0
12-01-2019 21:31,Hoppe-Parisian,kids_pets,21.41,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,18-07-1972,9fc1afd04b83494fdcd08bc50a553f02,35.641054,-106.902492,0
25-12-2020 08:22,"""Rodriguez, Yost and Jenkins""",misc_net,1.27,Stayton,OR,44.8021,-122.7624,9587,"""Engineer, biomedical""",24-03-1968,0a8a79987aafe4deb5269021d4389d46,44.121094,-122.60122,0
25-12-2020 16:10,Lubowitz-Walte,kids_pets,8.23,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,8e0cab3913642e0ce05837ff856f46c5,48.643833,-121.925467,0
20-01-2019 16:15,Predovic Inc,shopping_net,12.63,Burbank,WA,46.1966,-118.9017,3684,Musician,29-11-1981,368dd5551d8bfaaa4efb0dc2c2e536a3,47.18288,-118.365152,0
29-12-2020 10:15,Huels-Hahn,gas_transport,49.22,Kent,OR,45.0838,-120.6649,60,Museum education officer,03-04-1942,119aa9afce04c70244b6150c0e5cf184,45.980259,-120.421807,0
09-01-2019 23:23,Friesen-Ortiz,personal_care,5.98,Littleton,CO,39.5994,-105.0044,320420,Water engineer,31-07-1975,ed599188c5e2f9d013e5f9ee18692e77,38.679234,-104.980632,0
25-12-2020 01:38,"""Casper, Hand and Zul""",grocery_pos,60.97,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,30-07-1982,5ce94d9ebf5da3b7b8b84a46ae58a459,33.434443,-117.636933,0
07-01-2019 22:03,"""McDermott, Osinski and Mo""",home,82.64,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,27-08-1978,b456c57b137d3c6c70b41e6a2c6ab9bd,39.771507,-106.207386,0
07-01-2019 19:28,Fisher-Schowalte,shopping_net,63.6,Burlington,WA,48.4786,-122.3345,14871,Public house manager,10-03-1974,c3ae591c4e9df463654ce30a1ec9537d,47.694962,-122.872227,0
31-12-2020 12:41,Ernser-Feest,home,75.74,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,23-12-1974,5a403fdc212ffd2d2815302b0d02b458,39.654021,-94.121403,0
15-01-2019 06:53,"""Harris, Gusikowski and Heaney""",grocery_net,88.87,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),02-04-1928,caf187cce2a4f752584cefb9b46fe24c,42.684972,-96.834006,0
13-01-2019 18:36,Larkin Lt,kids_pets,58.48,Manley,NE,40.9207,-96.168,206,Human resources officer,04-10-1967,76cf4be4541a2a57238545c9ff5f862e,41.311086,-96.52995,0
27-12-2020 22:05,Simonis-Prohask,misc_pos,90.93,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,31-05-1999,abb6faa3a00bbb853e5e7ac07ee8fd14,47.052649,-116.99706,0
05-01-2019 04:13,Dach-Bore,grocery_net,59.7,Huntington Beach,CA,33.6773,-118.0051,190249,"""Therapist, horticultural""",17-09-1976,ee8975907c4fe0af9f462f318017c7dc,33.552707,-117.045523,0
09-01-2019 14:40,O'Hara-Wilderman,food_dining,2.39,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,0587fe45acabe9e472f2de5d7c94b426,44.6554,-123.780203,0
27-12-2020 14:33,Bernier and Sons,kids_pets,54.54,Helm,CA,36.4992,-120.0936,123,Early years teacher,07-02-1973,37298cb3abc2b7d0c956d3517b7da857,36.549502,-119.925343,0
21-01-2019 00:39,Dibbert-Green,entertainment,84.49,Westerville,NE,41.4193,-99.3844,73,Product designer,10-02-1935,cc683a4176729f14f2e57af2809b6a33,41.566867,-99.268533,0
27-12-2020 15:45,Reichel LLC,personal_care,5.97,Manville,WY,42.73,-104.7024,241,Educational psychologist,16-12-1980,af117a9c5aa4fdac18a8533f1dc3128f,43.608852,-104.251227,0
28-12-2020 18:24,Yost-Rogahn,personal_care,35.63,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,11-02-1982,dbe152d3a5ce49c6b012e855e96078f1,40.834599,-102.047844,0
07-01-2019 20:41,Connelly-Carte,home,143.52,Azusa,CA,34.1248,-117.9031,59705,Civil Service fast streamer,23-06-1983,1784c53541ebacb6804b6802fdd9116d,33.649262,-118.563629,0
26-12-2020 09:29,Cummings LLC,gas_transport,67.6,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,22-09-1973,a1b1148b6bcb226cc49c054d5e7273e2,34.36819,-119.053303,0
27-12-2020 03:15,Huel Lt,misc_net,37.58,Burlington,WA,48.4786,-122.3345,14871,Public house manager,10-03-1974,acece1a13df0c186444067c2cbe278d7,49.121374,-121.981511,0
21-01-2019 00:42,Corwin-Collins,gas_transport,61.08,Westerville,NE,41.4193,-99.3844,73,Product designer,10-02-1935,eb8176829f06a8941be9ee2a758d6012,41.242779,-98.519752,0
04-01-2019 01:41,McDermott-Weimann,grocery_pos,89.15,North Loup,NE,41.4972,-98.7858,509,"""Nurse, children's""",15-09-1980,9a2e343756cfd27ac1a80bfdcfe1c2d5,40.593283,-97.944552,0
31-12-2020 04:11,"""Raynor, Feest and Mille""",gas_transport,33.88,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,17-07-1989,7e311cde89d2ee776341c9c0e7f4826f,38.644405,-93.062939,0
27-12-2020 12:19,Kerluke-Abshire,shopping_net,1.42,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",17-01-1990,bab6322916d3d33eed06ff6e69de400c,40.65515,-110.337029,0
29-12-2020 12:00,Metz-Boehm,shopping_pos,24.04,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,18-11-1987,922c4472ddcd6ff48fbb600217b67610,39.709742,-94.527375,0
06-01-2019 19:15,Barton LLC,kids_pets,13.17,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,18-01-1997,3bd93327d6bc820099cdb5e7093bdc1e,37.57837,-121.399192,0
25-12-2020 18:52,"""Bradtke, Torp and Bahringe""",personal_care,77.84,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,23-12-1974,8f5bc49bd8117459d38292d37ff84d88,39.003931,-92.448841,0
29-12-2020 21:36,"""Kutch, Steuber and Gerhol""",food_dining,61.35,Parks,AZ,35.2563,-111.95,759,"""Geologist, engineering""",28-03-1957,f3c958067e1e86496540f6f800c01e61,34.513759,-110.982584,0
15-01-2019 18:33,"""Lang, Towne and Schuppe""",kids_pets,43.02,San Jose,CA,37.3304,-121.7913,973849,Science writer,12-06-1955,9f2b85ca440e68570fb7fda307c26641,37.710595,-120.811513,0
13-01-2019 13:14,"""Kuhic, Bins and Pfeffe""",shopping_net,6.16,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,30-11-1999,0a48b779f0eaa47da332c746752e77b2,34.679224,-111.414967,0
21-01-2019 07:09,Pacocha-O'Reilly,grocery_pos,110.01,Kirk,CO,39.6171,-102.4776,207,Network engineer,04-12-1955,769c0cc1adde1fc62af8086cf2219df6,40.370041,-102.891415,0
21-01-2019 16:40,Hoppe-Parisian,kids_pets,55.2,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,24-10-1981,daefb97650ae0acdcae0cd2fc079e5a9,33.571666,-111.25736,0
29-12-2020 09:05,Runolfsson and Sons,grocery_net,32.67,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,3ea82d99d4cc94958d8a140ab2258f52,48.974433,-122.265157,0
15-01-2019 06:13,Haley Group,misc_pos,4.07,Azusa,CA,34.1248,-117.9031,59705,Civil Service fast streamer,23-06-1983,c6a819d4f0ed388aaf6df1cce7216d6c,34.877848,-118.366203,0
29-12-2020 16:52,"""Bahringer, Schoen and Corkery""",shopping_pos,9.39,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,0135f9f31feaa5debf16723a96978d71,47.732046,-123.122573,0
02-01-2019 14:35,O'Hara-Wilderman,food_dining,97.29,Fields Landing,CA,40.7268,-124.2174,276,"""Scientist, audiological""",06-05-1929,c16524812308dd3c6ffe9a2b05dbccda,41.399248,-125.022811,0
06-01-2019 18:20,Fritsch and Sons,health_fitness,75.49,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",16-05-1973,28cbd1e4f822baf1f8894d5a0e9738c1,44.981353,-103.538401,0
02-01-2019 17:09,"""Champlin, Rolfson and Connelly""",travel,6.48,Llano,NM,36.1486,-105.6648,247,Architectural technologist,24-10-1961,38bfac7b3cce536ef33a5d064a324438,35.906759,-104.71956,0
06-01-2019 03:04,Corwin-Gorczany,misc_net,7.49,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,21-06-1978,2dd9bf2127ed4b45eb2254c0255b0f26,48.660382,-117.303577,0
31-12-2020 11:15,Dickinson Lt,misc_pos,18.69,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,09-05-1992,8046f41a66b850bc4ac030204297d361,38.485576,-105.490386,0
10-01-2019 22:39,Johns-Hoege,entertainment,61.95,Vinton,CA,40.0235,-120.7986,128,Education administrator,21-02-1966,801f6a92891d5ab84dfe7cd50596171a,40.126692,-121.277077,0
07-01-2019 05:34,"""Casper, Hand and Zul""",grocery_pos,119.05,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,26-02-1976,a95731d00c61894e95386e8d59059b37,42.230721,-108.909478,0
15-01-2019 14:39,Botsford Lt,shopping_pos,81.72,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,11-02-1971,67704a114f9738ce441d9089ea765126,43.609846,-115.597639,0
26-12-2020 20:53,Jewess LLC,shopping_pos,221.77,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",27-11-1992,f3086d4dd251a0726cb13c2196ead5f8,39.216487,-93.447693,0
