",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
1342,Healthcare-Diabetes.csv,Noisy,0.4,Glucose,SGDClassifier,0.6173,,0.7273,0.4579,0.562
1343,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,ExtraTreesClassifier,0.9242,0.2483,0.861,0.9096,0.8846
1344,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,RandomForestClassifier,0.9152,0.2261,0.8396,0.9023,0.8698
1345,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,DecisionTreeClassifier,0.9152,0.5,0.8663,0.8804,0.8733
1346,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,CatBoostClassifier,0.9043,0.2315,0.8128,0.8941,0.8515
1347,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,GradientBoostingClassifier,0.843,0.258,0.7112,0.8012,0.7535
1348,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,AdaBoostClassifier,0.7671,0.3208,0.6096,0.6706,0.6387
1349,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,GaussianNB,0.713,0.2998,0.4118,0.6111,0.492
1350,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,LogisticRegression,0.7238,0.2384,0.4171,0.6393,0.5049
1351,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,QuadraticDiscriminantAnalysis,0.7076,0.3003,0.4011,0.6,0.4808
1352,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,LinearDiscriminantAnalysis,0.7202,0.2342,0.4011,0.6356,0.4918
1353,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,RidgeClassifier,0.7202,,0.3957,0.6379,0.4884
1354,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,SVC,0.6625,0.5,0.0,0.0,0.0
1355,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1356,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,KNeighborsClassifier,0.6715,0.4264,0.385,0.518,0.4417
1357,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,GaussianProcessClassifier,0.6354,0.5,0.2513,0.4312,0.3176
1358,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,MLPClassifier,0.657,0.4216,0.1497,0.4746,0.2276
1359,Healthcare-Diabetes.csv,Noisy,0.6,Glucose,SGDClassifier,0.6552,,0.0642,0.4286,0.1116
1360,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,ExtraTreesClassifier,0.9332,0.2471,0.861,0.936,0.8969
1361,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,RandomForestClassifier,0.9188,0.2209,0.8663,0.8901,0.878
1362,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,DecisionTreeClassifier,0.9152,0.5,0.8717,0.8763,0.874
1363,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,CatBoostClassifier,0.8682,0.2408,0.754,0.8393,0.7944
1364,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,GradientBoostingClassifier,0.8357,0.2419,0.7112,0.7824,0.7451
1365,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,AdaBoostClassifier,0.7671,0.3304,0.5989,0.6747,0.6346
1366,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,GaussianNB,0.7166,0.3102,0.4064,0.623,0.4919
1367,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,LogisticRegression,0.7112,0.2465,0.3957,0.6116,0.4805
1368,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,RidgeClassifier,0.7112,,0.369,0.6216,0.4631
1369,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,QuadraticDiscriminantAnalysis,0.7022,0.3044,0.385,0.5902,0.466
1370,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,LinearDiscriminantAnalysis,0.7094,0.243,0.385,0.6102,0.4721
1371,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,SVC,0.6625,0.5,0.0,0.0,0.0
1372,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1373,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,GaussianProcessClassifier,0.6065,0.5,0.1979,0.3524,0.2534
1374,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,MLPClassifier,0.6498,0.4597,0.0535,0.3704,0.0935
1375,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,KNeighborsClassifier,0.648,0.4364,0.369,0.4726,0.4144
1376,Healthcare-Diabetes.csv,Noisy,0.8,Glucose,SGDClassifier,0.6606,,0.0535,0.4762,0.0962
1377,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,ExtraTreesClassifier,0.9278,0.2413,0.8503,0.9298,0.8883
1378,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,RandomForestClassifier,0.9061,0.244,0.8449,0.8729,0.8587
1379,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,DecisionTreeClassifier,0.917,0.5,0.9091,0.8543,0.8808
1380,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,CatBoostClassifier,0.8538,0.2469,0.7487,0.8046,0.7756
1381,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,GradientBoostingClassifier,0.8375,0.2499,0.7112,0.787,0.7472
1382,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,AdaBoostClassifier,0.7635,0.3376,0.5829,0.6728,0.6246
1383,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,QuadraticDiscriminantAnalysis,0.7202,0.281,0.4118,0.6311,0.4984
1384,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,GaussianNB,0.7076,0.316,0.3797,0.6068,0.4671
1385,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,LogisticRegression,0.7094,0.2514,0.3797,0.6121,0.4686
1386,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,LinearDiscriminantAnalysis,0.6968,0.2429,0.3262,0.5922,0.4207
1387,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,RidgeClassifier,0.6949,,0.3048,0.5938,0.4028
1388,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,SVC,0.6625,0.5,0.0,0.0,0.0
1389,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1390,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,MLPClassifier,0.4043,0.6133,0.8449,0.3442,0.4892
1391,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,GaussianProcessClassifier,0.6065,0.5,0.1979,0.3524,0.2534
1392,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,KNeighborsClassifier,0.6751,0.4177,0.369,0.5267,0.434
1393,Healthcare-Diabetes.csv,Noisy,0.2,BloodPressure,SGDClassifier,0.3484,,1.0,0.3412,0.5088
1394,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,ExtraTreesClassifier,0.9116,0.2632,0.8021,0.9259,0.8596
1395,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,RandomForestClassifier,0.9007,0.2356,0.8342,0.8667,0.8501
1396,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,DecisionTreeClassifier,0.9007,0.5,0.8556,0.8511,0.8533
1397,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,CatBoostClassifier,0.852,0.2467,0.7433,0.8035,0.7722
1398,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,GradientBoostingClassifier,0.8231,0.2442,0.6898,0.7633,0.7247
1399,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,AdaBoostClassifier,0.7708,0.3172,0.615,0.6765,0.6443
1400,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,LogisticRegression,0.7094,0.2498,0.3797,0.6121,0.4686
1401,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,GaussianNB,0.7058,0.3147,0.3797,0.6017,0.4656
1402,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,QuadraticDiscriminantAnalysis,0.7184,0.2757,0.4011,0.6303,0.4902
1403,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,LinearDiscriminantAnalysis,0.6986,0.2424,0.3262,0.598,0.4221
1404,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,RidgeClassifier,0.6949,,0.3048,0.5938,0.4028
1405,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,SVC,0.6625,0.5,0.0,0.0,0.0
1406,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1407,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,KNeighborsClassifier,0.6606,0.4329,0.3476,0.4962,0.4088
1408,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,GaussianProcessClassifier,0.6101,0.5,0.1872,0.3535,0.2448
1409,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,MLPClassifier,0.3682,0.6041,0.9091,0.338,0.4928
1410,Healthcare-Diabetes.csv,Noisy,0.4,BloodPressure,SGDClassifier,0.6354,,0.1658,0.4026,0.2348
1411,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,ExtraTreesClassifier,0.9134,0.2746,0.8396,0.8971,0.8674
1412,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,RandomForestClassifier,0.8881,0.2508,0.8182,0.8453,0.8315
1413,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,DecisionTreeClassifier,0.87,0.5,0.7807,0.8249,0.8022
1414,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,CatBoostClassifier,0.8448,0.2549,0.7326,0.7919,0.7611
1415,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,GradientBoostingClassifier,0.8321,0.2475,0.7059,0.7765,0.7395
1416,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,AdaBoostClassifier,0.7708,0.3116,0.6471,0.6648,0.6558
1417,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,LogisticRegression,0.7112,0.2566,0.385,0.6154,0.4737
1418,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,GaussianNB,0.7076,0.3208,0.3797,0.6068,0.4671
1419,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,QuadraticDiscriminantAnalysis,0.7166,0.2765,0.4064,0.623,0.4919
1420,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,LinearDiscriminantAnalysis,0.6986,0.249,0.3422,0.5926,0.4339
1421,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,RidgeClassifier,0.6986,,0.3262,0.598,0.4221
1422,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,SVC,0.6625,0.5,0.0,0.0,0.0
1423,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1424,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,KNeighborsClassifier,0.6588,0.4421,0.3422,0.4923,0.4038
1425,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,GaussianProcessClassifier,0.6155,0.5,0.1872,0.3646,0.2473
1426,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,MLPClassifier,0.639,0.5099,0.1658,0.4133,0.2366
1427,Healthcare-Diabetes.csv,Noisy,0.6,BloodPressure,SGDClassifier,0.657,,0.0107,0.2857,0.0206
1428,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,RandomForestClassifier,0.8827,0.2353,0.8182,0.8315,0.8248
1429,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,ExtraTreesClassifier,0.917,0.2687,0.8449,0.9029,0.8729
1430,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,DecisionTreeClassifier,0.8755,0.5,0.8182,0.8138,0.816
1431,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,CatBoostClassifier,0.8556,0.2446,0.7487,0.8092,0.7778
1432,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,GradientBoostingClassifier,0.8303,0.2591,0.6952,0.7784,0.7345
1433,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,AdaBoostClassifier,0.7834,0.3094,0.615,0.7055,0.6571
1434,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,LogisticRegression,0.7094,0.2521,0.3797,0.6121,0.4686
1435,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,QuadraticDiscriminantAnalysis,0.7166,0.2731,0.4011,0.625,0.4886
1436,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,GaussianNB,0.704,0.3178,0.3743,0.5983,0.4605
1437,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,LinearDiscriminantAnalysis,0.6986,0.2456,0.3369,0.5943,0.43
1438,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,RidgeClassifier,0.6949,,0.3048,0.5938,0.4028
1439,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,SVC,0.6625,0.5,0.0,0.0,0.0
1440,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1441,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,GaussianProcessClassifier,0.6083,0.5,0.1818,0.3469,0.2386
1442,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,KNeighborsClassifier,0.6588,0.4117,0.3583,0.4926,0.4149
1443,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,MLPClassifier,0.6408,0.4875,0.0963,0.375,0.1532
1444,Healthcare-Diabetes.csv,Noisy,0.8,BloodPressure,SGDClassifier,0.6516,,0.0321,0.3333,0.0585
1445,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,RandomForestClassifier,0.8736,0.2397,0.8021,0.8197,0.8108
1446,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,DecisionTreeClassifier,0.8574,0.5,0.7968,0.7842,0.7905
1447,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,ExtraTreesClassifier,0.8935,0.2479,0.7914,0.881,0.8338
1448,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,CatBoostClassifier,0.8339,0.2433,0.7059,0.7811,0.7416
1449,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,GradientBoostingClassifier,0.8213,0.2542,0.7005,0.7529,0.7258
1450,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,AdaBoostClassifier,0.7798,0.286,0.6364,0.6879,0.6611
1451,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,QuadraticDiscriminantAnalysis,0.7202,0.2843,0.4171,0.629,0.5016
1452,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,LogisticRegression,0.7076,0.2575,0.3636,0.6126,0.4564
1453,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,GaussianNB,0.704,0.3065,0.3583,0.6036,0.4497
1454,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,LinearDiscriminantAnalysis,0.6986,0.2502,0.3316,0.5962,0.4261
1455,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,RidgeClassifier,0.6949,,0.3155,0.59,0.4111
1456,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,SVC,0.6625,0.5,0.0,0.0,0.0
1457,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1458,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,GaussianProcessClassifier,0.6191,0.5,0.1872,0.3723,0.2491
1459,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,KNeighborsClassifier,0.6552,0.4148,0.3422,0.4848,0.4013
1460,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,MLPClassifier,0.6444,0.5011,0.123,0.4107,0.1893
1461,Healthcare-Diabetes.csv,Noisy,0.2,SkinThickness,SGDClassifier,0.648,,0.0214,0.25,0.0394
1462,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,RandomForestClassifier,0.87,0.2338,0.8075,0.8075,0.8075
1463,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,ExtraTreesClassifier,0.8881,0.2647,0.8021,0.8571,0.8287
1464,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,CatBoostClassifier,0.8357,0.2552,0.7059,0.7857,0.7437
1465,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,DecisionTreeClassifier,0.8448,0.5,0.7594,0.776,0.7676
1466,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,GradientBoostingClassifier,0.8195,0.258,0.7059,0.7458,0.7253
1467,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,AdaBoostClassifier,0.7798,0.3006,0.6203,0.6946,0.6554
1468,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,QuadraticDiscriminantAnalysis,0.7238,0.2836,0.4278,0.6349,0.5112
1469,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,GaussianNB,0.7022,0.3046,0.3529,0.6,0.4444
1470,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,LogisticRegression,0.7004,0.2597,0.3476,0.5963,0.4392
1471,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,RidgeClassifier,0.6931,,0.3102,0.5859,0.4056
1472,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,LinearDiscriminantAnalysis,0.7004,0.2528,0.3422,0.5981,0.4354
1473,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,SVC,0.6625,0.5,0.0,0.0,0.0
1474,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1475,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,GaussianProcessClassifier,0.6282,0.5,0.1925,0.3956,0.259
1476,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,KNeighborsClassifier,0.6679,0.4002,0.3476,0.5118,0.414
1477,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,MLPClassifier,0.639,0.4991,0.0695,0.3333,0.115
1478,Healthcare-Diabetes.csv,Noisy,0.4,SkinThickness,SGDClassifier,0.639,,0.0535,0.303,0.0909
1479,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,DecisionTreeClassifier,0.8375,0.5,0.7968,0.7413,0.768
1480,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,RandomForestClassifier,0.8628,0.2452,0.7701,0.8136,0.7912
1481,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,CatBoostClassifier,0.8357,0.263,0.7326,0.7697,0.7507
1482,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,ExtraTreesClassifier,0.8682,0.2629,0.7701,0.8276,0.7978
1483,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,GradientBoostingClassifier,0.8105,0.2691,0.7059,0.7253,0.7154
1484,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,AdaBoostClassifier,0.7635,0.2862,0.6203,0.6591,0.6391
1485,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,QuadraticDiscriminantAnalysis,0.7184,0.2858,0.4171,0.624,0.5
1486,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,GaussianNB,0.7058,0.3066,0.3636,0.6071,0.4548
1487,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,LogisticRegression,0.6986,0.2609,0.3422,0.5926,0.4339
1488,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,RidgeClassifier,0.6931,,0.3102,0.5859,0.4056
1489,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,LinearDiscriminantAnalysis,0.7004,0.2538,0.3422,0.5981,0.4354
1490,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,SVC,0.6625,0.5,0.0,0.0,0.0
1491,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1492,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,GaussianProcessClassifier,0.6318,0.5,0.1925,0.4045,0.2609
1493,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,KNeighborsClassifier,0.6679,0.3893,0.3316,0.5124,0.4026
1494,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,SGDClassifier,0.6534,,0.0428,0.381,0.0769
1495,Healthcare-Diabetes.csv,Noisy,0.6,SkinThickness,MLPClassifier,0.4964,0.5794,0.7594,0.3777,0.5044
1496,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,RandomForestClassifier,0.8574,0.2564,0.7914,0.7872,0.7893
1497,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,DecisionTreeClassifier,0.87,0.5,0.8342,0.7919,0.8125
1498,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,ExtraTreesClassifier,0.8682,0.2683,0.7701,0.8276,0.7978
1499,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,CatBoostClassifier,0.8285,0.2625,0.7005,0.7706,0.7339
1500,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,GradientBoostingClassifier,0.8195,0.2592,0.6898,0.7544,0.7207
1501,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,AdaBoostClassifier,0.7762,0.3165,0.6364,0.68,0.6575
1502,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,GaussianNB,0.704,0.3074,0.3636,0.6018,0.4533
1503,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,QuadraticDiscriminantAnalysis,0.7256,0.2885,0.4332,0.6378,0.5159
1504,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,LogisticRegression,0.6968,0.2613,0.3369,0.5888,0.4286
1505,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,LinearDiscriminantAnalysis,0.7004,0.2538,0.3422,0.5981,0.4354
1506,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,RidgeClassifier,0.6895,,0.2995,0.5773,0.3944
1507,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,SVC,0.6625,0.5,0.0,0.0,0.0
1508,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1509,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,GaussianProcessClassifier,0.6372,0.5,0.1818,0.4146,0.2528
1510,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,KNeighborsClassifier,0.6715,0.3878,0.3369,0.5207,0.4091
1511,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,MLPClassifier,0.3646,0.6294,0.8984,0.3353,0.4884
1512,Healthcare-Diabetes.csv,Noisy,0.8,SkinThickness,SGDClassifier,0.648,,0.0535,0.3571,0.093
1513,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,RandomForestClassifier,0.843,0.2443,0.738,0.7841,0.7603
1514,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,CatBoostClassifier,0.8412,0.2406,0.7112,0.7964,0.7514
1515,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,DecisionTreeClassifier,0.8466,0.5,0.8182,0.75,0.7826
1516,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,GradientBoostingClassifier,0.8087,0.2579,0.6364,0.758,0.6919
1517,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,ExtraTreesClassifier,0.8466,0.2415,0.6898,0.8269,0.7522
1518,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,AdaBoostClassifier,0.7581,0.3072,0.6096,0.6514,0.6298
1519,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,LogisticRegression,0.6986,0.2554,0.3262,0.598,0.4221
1520,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,GaussianNB,0.6986,0.2538,0.2941,0.6111,0.3971
1521,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,LinearDiscriminantAnalysis,0.6931,0.2471,0.2995,0.5895,0.3972
1522,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,RidgeClassifier,0.6895,,0.2888,0.5806,0.3857
1523,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,QuadraticDiscriminantAnalysis,0.7148,0.2326,0.3583,0.6381,0.4589
1524,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,SVC,0.6625,0.5,0.0,0.0,0.0
1525,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1526,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,GaussianProcessClassifier,0.6354,0.5,0.1711,0.4051,0.2406
1527,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,KNeighborsClassifier,0.6661,0.3939,0.2941,0.5093,0.3729
1528,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,MLPClassifier,0.6516,0.4717,0.1337,0.4464,0.2058
1529,Healthcare-Diabetes.csv,Noisy,0.2,Insulin,SGDClassifier,0.3502,,0.9626,0.3377,0.5
1530,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,RandomForestClassifier,0.8448,0.2311,0.7273,0.7953,0.7598
1531,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,CatBoostClassifier,0.8213,0.2485,0.6631,0.775,0.7147
1532,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,GradientBoostingClassifier,0.7942,0.2606,0.5989,0.7417,0.6627
1533,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,DecisionTreeClassifier,0.8267,0.5,0.7754,0.7286,0.7513
1534,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,ExtraTreesClassifier,0.8357,0.2463,0.6845,0.8,0.7378
1535,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,AdaBoostClassifier,0.7653,0.2874,0.6096,0.6667,0.6369
1536,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,GaussianNB,0.6877,0.255,0.2674,0.5814,0.3663
1537,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,LogisticRegression,0.6895,0.2538,0.2995,0.5773,0.3944
1538,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,LinearDiscriminantAnalysis,0.6877,0.2453,0.2834,0.5761,0.3799
1539,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,RidgeClassifier,0.6841,,0.2727,0.5667,0.3682
1540,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,QuadraticDiscriminantAnalysis,0.7202,0.2313,0.3743,0.6481,0.4746
1541,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,SVC,0.6625,0.5,0.0,0.0,0.0
1542,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
1543,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,GaussianProcessClassifier,0.639,0.5,0.1711,0.4156,0.2424
1544,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,KNeighborsClassifier,0.6679,0.3761,0.2727,0.5152,0.3566
1545,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,MLPClassifier,0.6426,0.4913,0.0588,0.3333,0.1
1546,Healthcare-Diabetes.csv,Noisy,0.4,Insulin,SGDClassifier,0.6516,,0.0535,0.3846,0.0939
1547,Healthcare-Diabetes.csv,Noisy,0.6,Insulin,RandomForestClassifier,0.8375,0.2414,0.738,0.7709,0.7541
1548,Healthcare-Diabetes.csv,Noisy,0.6,Insulin,CatBoostClassifier,0.8231,0.2652,0.6845,0.7665,0.7232
1549,Healthcare-Diabetes.csv,Noisy,0.6,Insulin,ExtraTreesClassifier,0.8321,0.2617,0.6684,0.8013,0.7289
